cohort,seed,history,y_zone,body_level,pred_trend_UP_minus_DOWN,body_pred_UP_minus_DOWN,q_UP_minus_DOWN,q_entropy,metric_eig_entropy,metric_cond,metric_top1_mass,metric_trace,g_norm
no_body_in_g,19,body_shock,M,mid,0.0900956392288208,0.012281467517217001,0.1623703936735789,1.5711755752563477,2.8738503456115723,10.503895123799643,0.1415115495522817,11.565890312194824,3.254185676574707
no_body_in_g,19,body_shock,T,high,0.0282956101000309,-0.004085799058278401,0.050040990114212036,1.6036539475123088,2.873739719390869,10.526711781819662,0.14164115488529205,11.56423250834147,3.253887891769409
no_body_in_g,19,body_shock,T,low,0.056275284538666405,0.008338858683904013,0.10560903449853261,1.592466910680135,2.8739617665608725,10.489228248596191,0.1414568026860555,11.566638310750326,3.25398325920105
no_body_in_g,19,body_shock,T,mid,0.04269618665178617,0.0038609703381856284,0.07911379138628642,1.5983807643254597,2.87389341990153,10.499936739603678,0.1415077249209086,11.56613032023112,3.2540966669718423
no_body_in_g,19,control,B,high,0.10679466029008229,0.015612959861755371,0.19309641420841217,1.5577829678853352,2.8704811731974282,10.996289253234863,0.14391406377156576,11.54522959391276,3.265374739964803
no_body_in_g,19,control,B,low,0.11505214373270671,0.012458021442095438,0.22294233739376068,1.5462314287821453,2.870815912882487,10.946310679117838,0.14366587003072104,11.54733403523763,3.265559673309326
no_body_in_g,19,control,B,mid,0.12176714340845744,0.016760567824045818,0.23419436812400818,1.5393202304840088,2.8706716696421304,10.971112569173178,0.14378571510314941,11.54532273610433,3.26554536819458
no_body_in_g,19,control,M,high,0.07849837094545364,0.008696715037027994,0.1403277317682902,1.5793462196985881,2.8705705801645913,10.987140019734701,0.14387279252211252,11.544930140177408,3.265469948450724
no_body_in_g,19,control,M,low,0.09629630049069722,0.011777003606160482,0.17746768395105997,1.5665584405263264,2.870878219604492,10.943381309509277,0.1436690092086792,11.546595891316732,3.2654500802357993
no_body_in_g,19,control,M,mid,0.09602507948875427,0.013327300548553467,0.17316768070062002,1.5667099555333455,2.870744069417318,10.963295618693033,0.1437607208887736,11.545699755350748,3.265514612197876
no_body_in_g,19,control,T,high,0.031179352353016537,-0.003083527088165283,0.05558650692303976,1.602737307548523,2.870607296625773,10.987829526265463,0.1438952088356018,11.54437510172526,3.265239715576172
no_body_in_g,19,control,T,low,0.06115768104791641,0.008808781703313192,0.11407541731993358,1.5898881355921428,2.8708672523498535,10.94823137919108,0.143706684311231,11.546170870463053,3.265307346979777
no_body_in_g,19,control,T,mid,0.046738809595505394,0.0043665071328481036,0.08618600169817607,1.5966076453526814,2.87078857421875,10.95950730641683,0.14375869433085123,11.545833905537924,3.26542592048645
no_body_in_g,20,body_shock,B,high,0.10697467128435771,0.011251906553904215,0.2228287309408188,1.545505444208781,2.8638768990834556,12.93355941772461,0.1487249881029129,10.471405982971191,3.343578020731608
no_body_in_g,20,body_shock,B,low,0.10280438760916392,0.0017009079456329346,0.21286615232626596,1.5512157678604126,2.8647971153259277,12.862586975097656,0.14789098501205444,10.451420466105143,3.3421515623728433
no_body_in_g,20,body_shock,B,mid,0.0805663913488388,0.006612658500671387,0.16704313457012177,1.572946270306905,2.86455766359965,12.879806518554688,0.1481547107299169,10.458272933959961,3.3427722454071045
no_body_in_g,20,body_shock,M,high,0.12536215285460153,0.009812374909718832,0.2333488961060842,1.5372984011967976,2.863938649495443,12.926369031270346,0.1487927238146464,10.474983215332031,3.3437585830688477
no_body_in_g,20,body_shock,M,low,0.12863674263159433,0.0049753884474436445,0.2446450094381968,1.5317527850468953,2.8648696740468345,12.857603391011557,0.14784164230028787,10.450344403584799,3.3421035607655845
no_body_in_g,20,body_shock,M,mid,0.1319284439086914,0.009861975908279419,0.26251548528671265,1.5210058291753132,2.8645368417104087,12.88391081492106,0.14812189837296805,10.456643422444662,3.3431307474772134
no_body_in_g,20,body_shock,T,high,0.04733392596244812,0.0027899940808614096,0.08575034141540527,1.5959721406300862,2.8637370268503823,12.947896957397461,0.14885578552881876,10.474661827087402,3.3447958628336587
no_body_in_g,20,body_shock,T,low,0.09825229396422704,0.004379779100418091,0.17418043812115988,1.565686583518982,2.864922841389974,12.853061358133951,0.14783556262652078,10.450746218363443,3.342067082722982
no_body_in_g,20,body_shock,T,mid,0.07722534239292145,0.003385533889134725,0.1343641976515452,1.5794252554575603,2.864652633666992,12.877949714660645,0.1479641248782476,10.452108383178711,3.3431435426076255
no_body_in_g,20,control,B,high,0.09543594469626744,0.0107346773147583,0.19998441139856973,1.557847301165263,2.8555734952290854,13.481764793395996,0.15674140055974325,10.698632876078287,3.353538433710734
no_body_in_g,20,control,B,low,0.09057707836230595,0.0005842049916585287,0.187126154700915,1.5644132296244304,2.8566904862721763,13.40401808420817,0.15589588383833566,10.675394376118978,3.3525174458821616
no_body_in_g,20,control,B,mid,0.06878509869178136,0.006187995274861653,0.1416685183842977,1.5831262270609539,2.856363375981649,13.424287478129068,0.15617768466472626,10.683969179789225,3.35305118560791
no_body_in_g,20,control,M,high,0.12793595095475516,0.010037322839101156,0.2445398469765981,1.5314732392628987,2.855609655380249,13.474340756734213,0.15680048863093057,10.702823003133139,3.3537423610687256
no_body_in_g,20,control,M,low,0.12903859466314316,0.004626154899597168,0.2518750379482905,1.5279038349787395,2.856785615285238,13.398120562235514,0.15583398938179016,10.673924763997396,3.3524649143218994
no_body_in_g,20,control,M,mid,0.1252833604812622,0.009938706954320272,0.25532087683677673,1.5259106159210205,2.856412172317505,13.42536195119222,0.1560983955860138,10.680651664733887,3.353271802266439
no_body_in_g,20,control,T,high,0.056434097389380135,0.0036397576332092285,0.10163038969039917,1.5916324059168498,2.8555262088775635,13.490187644958496,0.1567687193552653,10.69934876759847,3.3543761571248374
no_body_in_g,20,control,T,low,0.1094054530064265,0.004615952571233113,0.19541054964065552,1.556233525276184,2.8568275769551597,13.393854141235352,0.15583146115144095,10.674649238586426,3.352464199066162
no_body_in_g,20,control,T,mid,0.089230810602506,0.00486484169960022,0.15526451418797174,1.5713754097620647,2.856623967488607,13.415523846944174,0.15589540203412375,10.673951784769693,3.3531854152679443
no_body_in_g,21,body_shock,B,high,0.12172148873408635,0.01462093989054362,0.2588891585667928,1.5237122376759846,2.9449904759724936,4.527811527252197,0.08240353316068649,9.741291681925455,3.2583163579305015
no_body_in_g,21,body_shock,B,low,0.11762914061546326,0.002269238233566284,0.24499637385209402,1.5326476494471233,2.944979667663574,4.528524875640869,0.08240082859992981,9.741140683492025,3.2583793004353843
no_body_in_g,21,body_shock,B,mid,0.09919018298387527,0.0005150735378265381,0.2055273006359736,1.5550643603007,2.9449849923451743,4.5279167493184405,0.08239968617757161,9.741268157958984,3.2583656311035156
no_body_in_g,21,body_shock,M,high,0.129163126150767,0.012434840202331543,0.2490116755167643,1.5297671556472778,2.9450042247772217,4.527453899383545,0.0824041763941447,9.741374651590982,3.258596499760946
no_body_in_g,21,body_shock,M,low,0.13823257883389792,0.00854651133219401,0.2664162317911784,1.5188099940617878,2.9450155893961587,4.52654234568278,0.08239156007766724,9.741379102071127,3.2588701248168945
no_body_in_g,21,body_shock,M,mid,0.14265058437983194,0.00917463501294454,0.2811344265937805,1.5090477466583252,2.94500724474589,4.526907444000244,0.08239772667487462,9.74148686726888,3.2586251894632974
no_body_in_g,21,body_shock,T,high,0.05698974182208379,-0.0013276934623718262,0.10112797220547994,1.5924897988637288,2.9450505574544272,4.525171279907227,0.08240311096111934,9.741981506347656,3.2590908209482827
no_body_in_g,21,body_shock,T,low,0.09275102118651073,0.0014058053493499756,0.16370397806167603,1.5707550446192424,2.9450602531433105,4.5241618156433105,0.08238620807727177,9.742026329040527,3.2595082918802896
no_body_in_g,21,body_shock,T,mid,0.0887618288397789,-0.0029348532358805337,0.15336296955744425,1.574279546737671,2.9450629552205405,4.523641586303711,0.0823889821767807,9.742196400960287,3.259356419245402
no_body_in_g,21,control,B,high,0.11780551324288051,0.014406840006510416,0.2517860432465871,1.5281888246536255,2.945385138193766,4.492325623830159,0.08243460208177567,9.747554143269857,3.2608633836110434
no_body_in_g,21,control,B,low,0.11278791973988216,0.0011213223139444988,0.23464153707027435,1.538935621579488,2.945375601450602,4.492993513743083,0.08243152995904286,9.747390111287435,3.2609055042266846
no_body_in_g,21,control,B,mid,0.09393053253491719,-0.0004936456680297852,0.19356019794940948,1.5612087647120159,2.9453800519307456,4.492420514424642,0.0824306383728981,9.747516949971518,3.2608985900878906
no_body_in_g,21,control,M,high,0.13082468509674072,0.012989401817321777,0.2550710787375768,1.5262276728947957,2.9453984101613364,4.491954167683919,0.08243512610594432,9.747652689615885,3.26110831896464
no_body_in_g,21,control,M,low,0.13922717173894247,0.008511016766230265,0.2713170150915782,1.5157337188720703,2.9454104900360107,4.491018136342366,0.08242225398619969,9.747639656066895,3.2613233725229898
no_body_in_g,21,control,M,mid,0.1421422710021337,0.00915070374806722,0.28346935907999676,1.5074371496836345,2.945401986440023,4.491404374440511,0.08242862423261006,9.747750600179037,3.2611220677693686
no_body_in_g,21,control,T,high,0.06081601604819298,-0.00048796335856119793,0.10802923142910004,1.590515931447347,2.945444345474243,4.489640076955159,0.0824337179462115,9.748273849487305,3.261539936065674
no_body_in_g,21,control,T,low,0.09784762561321259,0.0022126237551371255,0.17304829259713492,1.566847523053487,2.9454550743103027,4.4886064529418945,0.08241640776395798,9.748276074727377,3.2618605295817056
no_body_in_g,21,control,T,mid,0.0939337487022082,-0.0017563998699188232,0.16273008286952972,1.5705442428588867,2.945457617441813,4.4881259600321455,0.08241950968901317,9.74845822652181,3.2617456118265786
no_body_in_g,22,body_shock,B,high,0.1184106171131134,0.02050602436065674,0.25243692100048065,1.5282364288965862,2.911860386530558,10.442959149678549,0.11844127873579662,10.327817916870117,3.250710646311442
no_body_in_g,22,body_shock,B,low,0.11151973406473796,0.014789283275604248,0.24734711647033691,1.5293625593185425,2.9118905862172446,10.4375851949056,0.11838780591885249,10.327472368876139,3.250588575998942
no_body_in_g,22,body_shock,B,mid,0.08528795341650645,0.00831228494644165,0.1863925258318583,1.56347660223643,2.9118642012278237,10.440842310587565,0.11841357996066411,10.327787399291992,3.2505788803100586
no_body_in_g,22,body_shock,M,high,0.12067125240961711,0.017540593942006428,0.2275173415740331,1.5420409440994263,2.9118803342183432,10.44130833943685,0.11842421938975652,10.32763640085856,3.250577211380005
no_body_in_g,22,body_shock,M,low,0.11999636888504028,0.02091887593269348,0.23042835295200348,1.540436069170634,2.911912520726522,10.435725847880045,0.11836935331424077,10.327888170878092,3.2504517237345376
no_body_in_g,22,body_shock,M,mid,0.1331276297569275,0.022495041290918987,0.26920202374458313,1.5169971783955891,2.911877155303955,10.440142949422201,0.11841456095377605,10.328235944112143,3.2507131894429526
no_body_in_g,22,body_shock,T,high,0.046973386158545814,0.004535933335622151,0.08530066907405853,1.5957345962524414,2.9119102160135903,10.439671198527018,0.11842056860526402,10.328100204467773,3.250595808029175
no_body_in_g,22,body_shock,T,low,0.04871415098508199,0.00766603151957194,0.09132167200247447,1.5955582459767659,2.911958932876587,10.432755470275879,0.11835790425539017,10.328497568766275,3.250556230545044
no_body_in_g,22,body_shock,T,mid,0.05790616696079572,0.007280429204305013,0.10546119014422099,1.5907411575317383,2.911921262741089,10.436770757039389,0.118388498822848,10.328567186991373,3.250565767288208
no_body_in_g,22,control,B,high,0.11034848044315974,0.01997808615366618,0.2384697695573171,1.536434253056844,2.910726467768351,10.640317598978678,0.12075322369734447,10.325862566630045,3.265714963277181
no_body_in_g,22,control,B,low,0.10146186252435048,0.011813471714655558,0.22526012361049652,1.5423012574513753,2.910771687825521,10.633696556091309,0.12068876127401988,10.325262387593588,3.265582799911499
no_body_in_g,22,control,B,mid,0.07398711641629536,0.005032112201054891,0.15947537124156952,1.575602412223816,2.9107444286346436,10.637045860290527,0.12071538964907329,10.325586954752604,3.2655910650889077
no_body_in_g,22,control,M,high,0.12652480602264404,0.01911542812983195,0.2444742520650228,1.5329150358835857,2.9107447465260825,10.638829867045084,0.12073727448781331,10.325691223144531,3.2655953566233316
no_body_in_g,22,control,M,low,0.12721286217371622,0.021499117215474445,0.24903672436873117,1.5299256245295207,2.9108126163482666,10.630201975504557,0.12065720558166504,10.325480779012045,3.2654149532318115
no_body_in_g,22,control,M,mid,0.133292223016421,0.021965185801188152,0.27576302488644916,1.5127123991648357,2.9107726414998374,10.634905815124512,0.12070516745249431,10.32591978708903,3.2656705379486084
no_body_in_g,22,control,T,high,0.05623245487610499,0.006498118241628011,0.10192461560169856,1.5913859605789185,2.9107886950174966,10.63583787282308,0.1207231084505717,10.326048851013184,3.2655726273854575
no_body_in_g,22,control,T,low,0.05773059899608294,0.009047995011011759,0.1073700984319051,1.5911248922348022,2.910881757736206,10.625046730041504,0.12062867730855942,10.325923283894857,3.265443483988444
no_body_in_g,22,control,T,mid,0.06829565763473511,0.009439140558242798,0.12387135128180186,1.585017164548238,2.9108335971832275,10.629995028177897,0.12066641201575597,10.326085408528646,3.2654810746510825
no_body_in_g,23,body_shock,B,high,0.11692504088083903,0.008722345034281412,0.23283570011456808,1.5406781832377117,2.887680451075236,8.803251584370932,0.12012458592653275,9.550405184427897,3.2384987672170005
no_body_in_g,23,body_shock,B,low,0.07195214678843816,0.0042947034041086836,0.15045235057671866,1.5802667538324993,2.8879904747009277,8.783357620239258,0.11989506085713704,9.552720705668131,3.2385679880777993
no_body_in_g,23,body_shock,B,mid,0.0993641863266627,0.008859177430470785,0.20776714384555817,1.5538901090621948,2.8878396352132163,8.792505582173666,0.12000888834396999,9.551533381144205,3.23860772450765
no_body_in_g,23,body_shock,M,high,0.10170490791400273,0.0062738458315531416,0.18610352277755737,1.5627278486887615,2.8875659306844077,8.811267217000326,0.12019575635592143,9.549908002217611,3.238628705342611
no_body_in_g,23,body_shock,M,low,0.11839870115121205,0.010578885674476624,0.23936537901560465,1.5367968479792278,2.887863556543986,8.791829109191895,0.11996511866648991,9.552388827006022,3.2387508551279702
no_body_in_g,23,body_shock,M,mid,0.12377000351746877,0.012617369492848715,0.23590784768263498,1.5373189051946003,2.887779792149862,8.797649383544922,0.12004780024290085,9.551472345987955,3.238741954167684
no_body_in_g,23,body_shock,T,high,0.03849992280205091,-0.0001452167828877767,0.06973693271478017,1.6002795696258545,2.887528419494629,8.814595540364584,0.12022252132495244,9.549978256225586,3.2386368115743003
no_body_in_g,23,body_shock,T,low,0.09417008360226949,0.00989180306593577,0.1707324037949244,1.568336288134257,2.8876954714457193,8.803399403889975,0.12006926536560059,9.551908493041992,3.23844838142395
no_body_in_g,23,body_shock,T,mid,0.07125188161929448,0.004314621289571126,0.12579221030076346,1.5834585030873616,2.887643257776896,8.80666414896647,0.12012360990047455,9.551155726114908,3.2387049992879233
no_body_in_g,23,control,B,high,0.11593867838382721,0.008799533049265543,0.23239166041215262,1.540969451268514,2.882535537083944,9.105822245279947,0.12375628699858983,9.520197550455729,3.2403383255004883
no_body_in_g,23,control,B,low,0.06890637179215749,0.0036795735359191895,0.14356176555156708,1.5828691720962524,2.882903496424357,9.083240509033203,0.12350822488466899,9.521328926086426,3.240287939707438
no_body_in_g,23,control,B,mid,0.09634989748398463,0.008493443330128988,0.20166643957297006,1.5569993654886882,2.8827242851257324,9.093738873799643,0.12363082418839137,9.520764032999674,3.2403880755106607
no_body_in_g,23,control,M,high,0.10387844095627467,0.006621042887369792,0.19110891222953796,1.5606247584025066,2.8824101289113364,9.114277203877768,0.12382912635803223,9.519927024841309,3.2404693762461343
no_body_in_g,23,control,M,low,0.11746172855297725,0.010356947779655457,0.23864324887593588,1.537217617034912,2.882769505182902,9.091893196105957,0.1235769788424174,9.521176973978678,3.2404698530832925
no_body_in_g,23,control,M,mid,0.12457288056612015,0.01274732748667399,0.23918902377287546,1.5355899333953857,2.882657845815023,9.099134763081869,0.12367139756679535,9.520749727884928,3.2405190467834473
no_body_in_g,23,control,T,high,0.040799882262945175,0.0003219445546468099,0.07401805619398753,1.5994406541188557,2.8823662598927817,9.117962201436361,0.1238585114479065,9.520018259684244,3.240467151006063
no_body_in_g,23,control,T,low,0.0972958356142044,0.010084976752599081,0.17655138671398163,1.5658942858378093,2.8825817108154297,9.104360262552897,0.12368614723285039,9.521005948384603,3.240199247996012
no_body_in_g,23,control,T,mid,0.07459251085917155,0.0047658880551656084,0.13166492929061255,1.5814985036849976,2.8825132846832275,9.108405431111654,0.1237467701236407,9.520636558532715,3.240490754445394
no_body_in_g,24,body_shock,B,high,0.1001229186852773,0.03291124105453491,0.2200485865275065,1.5483544270197551,2.8009654680887857,12.235283533732096,0.1404355267683665,10.734023729960123,3.095550855000814
no_body_in_g,24,body_shock,B,low,0.06549052645762761,0.013865033785502115,0.1386085251967112,1.5849551757176716,2.8007589975992837,12.247207005818685,0.14049369593461355,10.734980901082357,3.095559279123942
no_body_in_g,24,body_shock,B,mid,0.072087196012338,0.02715220053990682,0.15859499077002207,1.577731728553772,2.800835371017456,12.242805480957031,0.14047260582447052,10.734540621439615,3.0955843130747476
no_body_in_g,24,body_shock,M,high,0.10932504385709763,0.03207900126775106,0.23288115362326303,1.5412311951319377,2.801013708114624,12.232400258382162,0.140425443649292,10.733530362447103,3.095552921295166
no_body_in_g,24,body_shock,M,low,0.10806097835302353,0.02957843244075775,0.23253755768140158,1.5412952899932861,2.80073618888855,12.249149004618326,0.14050890505313873,10.735876401265463,3.0955671469370523
no_body_in_g,24,body_shock,M,mid,0.10977088163296382,0.03961251179377238,0.23910154898961386,1.5374269088109334,2.8008382320404053,12.243136723836264,0.14048019548257193,10.73519515991211,3.0955820083618164
no_body_in_g,24,body_shock,T,high,0.0678010160724322,0.01690363883972168,0.1329061190287272,1.5851064523061116,2.801105817159017,12.227277437845865,0.14040504395961761,10.733177502950033,3.095456838607788
no_body_in_g,24,body_shock,T,low,0.10762817412614822,0.034028093020121254,0.2209706405798594,1.5475599368413289,2.800648053487142,12.254775683085123,0.14055213828881583,10.737003962198893,3.095510800679525
no_body_in_g,24,body_shock,T,mid,0.08880672603845596,0.03150318066279093,0.17589840789635977,1.568236509958903,2.8008128801981607,12.244925181070963,0.14049742122491202,10.7356170018514,3.095505158106486
no_body_in_g,24,control,B,high,0.09743977586428325,0.03231000900268555,0.21475379168987274,1.551228125890096,2.8103960355122886,11.667962710062662,0.13749672969182333,10.645311991373697,3.099591016769409
no_body_in_g,24,control,B,low,0.062079439560572304,0.012639294068018595,0.13072508573532104,1.5876415967941284,2.8101916313171387,11.679612477620443,0.13755353291829428,10.6460968653361,3.0995786984761557
no_body_in_g,24,control,B,mid,0.06849335134029388,0.025862395763397217,0.15034938355286917,1.5809467633565266,2.8102683226267495,11.675210952758789,0.13753231863180795,10.645705540974935,3.09961199760437
no_body_in_g,24,control,M,high,0.10865192612012227,0.031992197036743164,0.23270204166571298,1.5413139661153157,2.8104378382364907,11.665584564208984,0.13748904565970102,10.644944190979004,3.0995996793111167
no_body_in_g,24,control,M,low,0.1060808499654134,0.028822466731071472,0.22890123228232065,1.5433738231658936,2.8101648489634194,11.681798299153646,0.13757051527500153,10.647067070007324,3.099576791127523
no_body_in_g,24,control,M,mid,0.10767030715942383,0.03880959749221802,0.23535406092802683,1.5396256844202678,2.8102681636810303,11.675748825073242,0.13754139840602875,10.646436055501303,3.0996100902557373
no_body_in_g,24,control,T,high,0.07119155923525493,0.017737984657287598,0.1398519972960154,1.5828457673390706,2.810517946879069,11.661382039388021,0.13747341434160867,10.644824345906576,3.0995121002197266
no_body_in_g,24,control,T,low,0.10950983812411626,0.03440180420875549,0.2259619782368342,1.5448751052220662,2.810075839360555,11.687394460042318,0.13761386771996817,10.648213386535645,3.0995152791341147
no_body_in_g,24,control,T,mid,0.0922808051109314,0.03267268339792887,0.1834136744340261,1.5650599400202434,2.810234228769938,11.678117752075195,0.1375619868437449,10.647000948588053,3.0995290279388428
no_body_in_g,25,body_shock,B,high,0.11476448178291321,0.01475977897644043,0.24070953329404196,1.5360167026519775,2.9226173559824624,7.728855927785237,0.1063912312189738,9.829647382100424,3.191209395726522
no_body_in_g,25,body_shock,B,low,0.08115089933077495,-9.205937385559082e-05,0.16975247859954834,1.5721102158228557,2.922609488169352,7.722906112670898,0.1063464308778445,9.826684633890787,3.1911784013112388
no_body_in_g,25,body_shock,B,mid,0.07554018497467041,0.008232017358144125,0.16012458999951681,1.5766078631083171,2.922622283299764,7.724898020426433,0.10636615504821141,9.828059832255045,3.191252072652181
no_body_in_g,25,body_shock,M,high,0.12730220953623453,0.013737380504608154,0.2431819885969162,1.5332683722178142,2.9226039250691733,7.727858861287435,0.10637749234835307,9.828632354736328,3.1911280949910483
no_body_in_g,25,body_shock,M,low,0.12739099065462747,0.008488699793815613,0.25727567076683044,1.5257854859034221,2.9225765069325766,7.724907398223877,0.1063282589117686,9.825746218363443,3.1911802291870117
no_body_in_g,25,body_shock,M,mid,0.13054049015045166,0.018233468135197956,0.2689629594484965,1.5179327328999836,2.9225998719533286,7.7254994710286455,0.10635610669851303,9.82724634806315,3.1912031173706055
no_body_in_g,25,body_shock,T,high,0.0717850203315417,0.004585405190785726,0.1268975337346395,1.5838274558385212,2.9225690364837646,7.731575012207031,0.10636657228072484,9.828350067138672,3.191110452016195
no_body_in_g,25,body_shock,T,low,0.12136066208283107,0.010591258605321249,0.21643593907356262,1.545902967453003,2.9225547313690186,7.729024887084961,0.10633863011995952,9.82640012105306,3.1911858717600503
no_body_in_g,25,body_shock,T,mid,0.09016314893960953,0.009379883607228598,0.15632585684458414,1.5709579388300579,2.9225446383158364,7.729844093322754,0.10633620868126552,9.82627042134603,3.1909847259521484
no_body_in_g,25,control,B,high,0.11368261029322942,0.014703710873921713,0.23883030315240225,1.5371467272440593,2.9231299559275308,7.776017347971599,0.1076987013220787,9.912725766499838,3.1404327551523843
no_body_in_g,25,control,B,low,0.0796261082092921,-0.0004700571298599243,0.1662480632464091,1.5736267964045207,2.9231452147165933,7.768747965494792,0.10764619956413905,9.909415562947592,3.14038093884786
no_body_in_g,25,control,B,mid,0.07413495828708012,0.007892568906148275,0.15689067045847574,1.5779316822687786,2.9231479167938232,7.771285692850749,0.10766943792502086,9.910947481791178,3.140466849009196
no_body_in_g,25,control,M,high,0.12737210591634116,0.013838251431783041,0.2440338283777237,1.5328583319981892,2.923123598098755,7.774707635243733,0.10768300294876099,9.911638259887695,3.14034104347229
no_body_in_g,25,control,M,low,0.12650241454442343,0.008230199416478476,0.2562284469604492,1.5264521439870198,2.9231178760528564,7.77056884765625,0.10762518644332886,9.908355394999186,3.1403702894846597
no_body_in_g,25,control,M,mid,0.1294998029867808,0.017991453409194946,0.26756983002026874,1.5188672145207722,2.9231297175089517,7.771742343902588,0.10765801866849263,9.910077730814615,3.1403911113739014
no_body_in_g,25,control,T,high,0.07318288087844849,0.004845142364501953,0.1292430559794108,1.5829715728759766,2.923088868459066,7.778615474700928,0.10767084608475368,9.911318143208822,3.140321969985962
no_body_in_g,25,control,T,low,0.1222269336382548,0.010617618759473165,0.21860062082608542,1.5449159542719524,2.923089345296224,7.775257428487142,0.10763750225305557,9.909094174702963,3.140371402104696
no_body_in_g,25,control,T,mid,0.09166430681943893,0.009732464949289957,0.15891013542811075,1.569893519083659,2.923079013824463,7.776162306467692,0.10763524721066157,9.908991495768229,3.1401706536610923
no_body_in_g,26,body_shock,B,high,0.12374075750509898,0.013946354389190674,0.2512955019871394,1.5296598672866821,2.801602522532145,13.222454388936361,0.1648865987857183,9.461872736612955,3.155627886454264
no_body_in_g,26,body_shock,B,low,0.09578890850146611,0.00618918240070343,0.19957399368286133,1.5587069590886433,2.8015995025634766,13.222945213317871,0.1648857444524765,9.461990674336752,3.1556328932444253
no_body_in_g,26,body_shock,B,mid,0.10543111711740494,0.01183927059173584,0.22040505210558572,1.5476582845052083,2.8015069166819253,13.229125022888184,0.16491911311944327,9.462315559387207,3.155604362487793
no_body_in_g,26,body_shock,M,high,0.12271876136461894,0.012525498867034912,0.22660165031750998,1.5419817368189495,2.80163844426473,13.220845540364584,0.164869025349617,9.46200180053711,3.15563702583313
no_body_in_g,26,body_shock,M,low,0.12333335230747859,0.010465482870737711,0.249836395184199,1.5307079553604126,2.801492691040039,13.230371157328287,0.16492594281832376,9.46252187093099,3.155631939570109
no_body_in_g,26,body_shock,M,mid,0.13473845024903616,0.01758618156115214,0.2624933123588562,1.521693269411723,2.801527261734009,13.228290875752768,0.16491135458151499,9.462449073791504,3.1556358337402344
no_body_in_g,26,body_shock,T,high,0.06926870594422023,0.004991968472798665,0.12251409888267517,1.5846895774205525,2.801637887954712,13.221349080403646,0.1648699939250946,9.462170282999674,3.1556732654571533
no_body_in_g,26,body_shock,T,low,0.11401289701461792,0.011111562450726828,0.20809204379717508,1.551549752553304,2.801488161087036,13.23139222462972,0.16492849588394165,9.462766329447428,3.1555959383646646
no_body_in_g,26,body_shock,T,mid,0.08909037212530772,0.009585340817769369,0.15614486734072366,1.5716873009999592,2.8014468351999917,13.234042803446451,0.16494578619798025,9.462946256001791,3.1556314627329507
no_body_in_g,26,control,B,high,0.1234947144985199,0.013917545477549234,0.2509964207808177,1.5298514366149902,2.8043646017710366,13.04139773050944,0.16383891304334006,9.451861063639322,3.156468709309896
no_body_in_g,26,control,B,low,0.09535267452398936,0.006122132142384847,0.19866765042146048,1.5591576894124348,2.8043648401896157,13.041694005330404,0.1638372391462326,9.451967557271322,3.1564748287200928
no_body_in_g,26,control,B,mid,0.10497931639353435,0.01177901029586792,0.2195055534442266,1.548153320948283,2.8042707443237305,13.047994295756022,0.16387135783831278,9.45227845509847,3.156445026397705
no_body_in_g,26,control,M,high,0.12296415368715923,0.012556374073028564,0.22724187870820364,1.541663646697998,2.804398695627848,13.039928436279297,0.16382219890753427,9.451997756958008,3.156480312347412
no_body_in_g,26,control,M,low,0.123114213347435,0.010435183842976889,0.24958712855974832,1.5308610200881958,2.8042569160461426,13.049235979715982,0.16387837131818137,9.452478408813477,3.1564744313557944
no_body_in_g,26,control,M,mid,0.134712944428126,0.01759946346282959,0.26272842288017273,1.521563172340393,2.8042893409729004,13.04725456237793,0.16386422018210092,9.452415784200033,3.1564783255259194
no_body_in_g,26,control,T,high,0.06969571610291798,0.005048573017120361,0.12324765076239903,1.5844492514928181,2.804396073023478,13.040560086568197,0.16382392744223276,9.452168464660645,3.1565184593200684
no_body_in_g,26,control,T,low,0.11437603086233139,0.011161670088768005,0.20888028542200723,1.551172176996867,2.8042502403259277,13.05038070678711,0.1638816843430201,9.452723821004232,3.156440337498983
no_body_in_g,26,control,T,mid,0.08957421282927196,0.009686251481374105,0.1570008099079132,1.5713495413462322,2.8042073249816895,13.053118705749512,0.16389949123064676,9.452898661295572,3.1564749081929526
no_body_in_g,27,body_shock,B,high,0.06715187678734462,0.022285083929697674,0.13922639191150665,1.5843499104181926,2.8734498023986816,8.423325220743815,0.11386104176441829,9.385947227478027,3.3774736722310386
no_body_in_g,27,body_shock,B,low,0.06417072316010793,0.006630261739095052,0.126832182208697,1.588648756345113,2.8734708627065024,8.422436396280924,0.11383751034736633,9.386019706726074,3.377430518468221
no_body_in_g,27,body_shock,B,mid,0.0682504524787267,0.01981089512507121,0.14153256018956503,1.5836662848790486,2.8734591007232666,8.423000653584799,0.11384978890419006,9.385987917582193,3.377450784047445
no_body_in_g,27,body_shock,M,high,0.06437134370207787,0.016776978969573975,0.12917478879292807,1.5873324076334636,2.873460531234741,8.42384147644043,0.11387466887633006,9.386018753051758,3.3774117628733316
no_body_in_g,27,body_shock,M,low,0.07606744517882665,0.01597363253434499,0.15223746995131174,1.5794568459192913,2.873531977335612,8.419561068216959,0.11383512616157532,9.386043230692545,3.3772157033284507
