cohort,seed,probe_id,x,y,x_zone,y_zone,body_level,body_state,shock_minus_control.pred_trend_UP_minus_DOWN,shock_minus_control.body_pred_UP_minus_DOWN,shock_minus_control.q_UP_minus_DOWN,shock_minus_control.q_entropy,shock_minus_control.metric_eig_entropy,shock_minus_control.metric_cond,shock_minus_control.metric_top1_mass,shock_minus_control.metric_trace,shock_minus_control.g_norm,shock_minus_control.metric_eig_0,shock_minus_control.metric_eig_1,shock_minus_control.metric_eig_2,shock_minus_control.metric_eig_3,shock_minus_control.metric_eig_4,shock_minus_control.metric_eig_5,shock_minus_control.metric_eig_6,shock_minus_control.metric_eig_7,shock_minus_control.metric_eig_8,shock_minus_control.metric_eig_9,shock_minus_control.metric_eig_10,shock_minus_control.metric_eig_11,shock_minus_control.metric_eig_12,shock_minus_control.metric_eig_13,shock_minus_control.metric_eig_14,shock_minus_control.metric_eig_15,shock_minus_control.metric_eig_16,shock_minus_control.metric_eig_17,shock_minus_control.metric_eig_18,shock_minus_control.metric_eig_19,s_distance_shock_control,g_distance_shock_control
no_body_in_g,14,8,2,12,L,B,high,0.8,0.004869312047958374,0.0001163482666015625,0.008954495191574097,-0.00547337532043457,-0.0012402534484863281,0.06810283660888672,0.00022964924573898315,0.006503105163574219,-0.002877473831176758,-0.0006738156080245972,-0.0009948164224624634,-0.0020602047443389893,-0.0007681846618652344,-0.0019763708114624023,-0.0005639195442199707,-0.0027621090412139893,-0.0022974908351898193,0.0018231570720672607,-0.0008439421653747559,0.0009673833847045898,1.233816146850586e-05,-0.00010633468627929688,0.0011532902717590332,2.3126602172851562e-05,0.0008968710899353027,0.0024497509002685547,0.0022106170654296875,0.007157504558563232,0.002857983112335205,0.027864106276238528,0.07798201780162399
no_body_in_g,14,9,7,2,M,T,low,0.25,-0.0056219324469566345,-0.00020873546600341797,-0.009521976113319397,0.003163456916809082,-0.001241922378540039,0.06800270080566406,0.00022902339696884155,0.0065708160400390625,-0.0028543472290039062,-0.0006717890501022339,-0.0009948313236236572,-0.002061977982521057,-0.0007886290550231934,-0.0019649863243103027,-0.0005538761615753174,-0.0027495622634887695,-0.002303391695022583,0.0018347501754760742,-0.0008461475372314453,0.0009816288948059082,1.7642974853515625e-05,-0.00010901689529418945,0.001150369644165039,2.181529998779297e-05,0.0008989572525024414,0.002453148365020752,0.0022135376930236816,0.007184863090515137,0.002858579158782959,0.03300183306626243,0.07807337451118466
no_body_in_g,14,10,7,2,M,T,mid,0.5,-0.006024621427059174,-0.0007488131523132324,-0.01061442494392395,0.003954172134399414,-0.0012421607971191406,0.0681147575378418,0.00022961944341659546,0.0065517425537109375,-0.002859830856323242,-0.0006731972098350525,-0.000996619462966919,-0.002063930034637451,-0.0007784366607666016,-0.0019731223583221436,-0.0005601644515991211,-0.0027555525302886963,-0.0023042261600494385,0.001830369234085083,-0.0008459389209747314,0.0009757876396179199,1.4007091522216797e-05,-0.00010710954666137695,0.0011534690856933594,2.181529998779297e-05,0.0008993744850158691,0.0024545788764953613,0.0022149085998535156,0.007184326648712158,0.002862393856048584,0.03231001150206446,0.07809648079992842
no_body_in_g,14,11,7,2,M,T,high,0.8,-0.005233168601989746,-0.0010432004928588867,-0.009578913450241089,0.0031576156616210938,-0.0012428760528564453,0.06817340850830078,0.000229761004447937,0.0065250396728515625,-0.002872943878173828,-0.0006740689277648926,-0.000998273491859436,-0.0020635277032852173,-0.0007717311382293701,-0.0019836127758026123,-0.0005642473697662354,-0.0027602314949035645,-0.002299487590789795,0.0018249154090881348,-0.0008456707000732422,0.0009742379188537598,1.4483928680419922e-05,-0.0001093745231628418,0.001154482364654541,2.4557113647460938e-05,0.0008977651596069336,0.0024565458297729492,0.002215147018432617,0.007172286510467529,0.0028612613677978516,0.03017679383420856,0.07806872782015144
no_body_in_g,14,12,7,7,M,M,low,0.25,-0.0009825974702835083,0.00040659308433532715,-0.00495302677154541,0.0030546188354492188,-0.0012447834014892578,0.06819581985473633,0.0002302303910255432,0.006580352783203125,-0.002845287322998047,-0.000672757625579834,-0.0009979605674743652,-0.0020625442266464233,-0.0007798075675964355,-0.0019907355308532715,-0.0005529224872589111,-0.002756088972091675,-0.0023067593574523926,0.0018391013145446777,-0.0008445382118225098,0.0009765028953552246,1.4841556549072266e-05,-0.0001093149185180664,0.0011600255966186523,2.7000904083251953e-05,0.0009077191352844238,0.0024587512016296387,0.002213418483734131,0.007184326648712158,0.002871274948120117,0.032070402837677446,0.07804849838408542
no_body_in_g,14,13,7,7,M,M,mid,0.5,-0.001312747597694397,-0.00012135505676269531,-0.006334215402603149,0.0038547515869140625,-0.0012481212615966797,0.06839799880981445,0.00023112446069717407,0.006581306457519531,-0.0028569698333740234,-0.0006744638085365295,-0.001003071665763855,-0.0020657777786254883,-0.0007730424404144287,-0.002009093761444092,-0.0005575716495513916,-0.0027632713317871094,-0.0023096799850463867,0.0018407702445983887,-0.0008462071418762207,0.0009759068489074707,1.2040138244628906e-05,-0.00010877847671508789,0.0011657476425170898,3.159046173095703e-05,0.0009104013442993164,0.0024666786193847656,0.002218186855316162,0.0071904659271240234,0.0028802156448364258,0.031097936261665956,0.07811292268946787
no_body_in_g,14,14,7,7,M,M,high,0.8,0.00020432472229003906,-0.0004088878631591797,-0.0032621026039123535,0.0020596981048583984,-0.0012450218200683594,0.06829977035522461,0.00023051351308822632,0.006541252136230469,-0.0028617382049560547,-0.0006746426224708557,-0.0010006576776504517,-0.002063557505607605,-0.000767439603805542,-0.0020022690296173096,-0.0005614161491394043,-0.0027639269828796387,-0.0023033320903778076,0.00183144211769104,-0.0008451640605926514,0.0009720325469970703,1.33514404296875e-05,-0.00011104345321655273,0.001160264015197754,2.849102020263672e-05,0.0009061694145202637,0.002461731433868408,0.0022152066230773926,0.00717693567276001,0.002870321273803711,0.02951235053893145,0.07807043691024527
no_body_in_g,14,15,7,12,M,B,low,0.25,0.005010053515434265,0.0012417733669281006,0.010577544569969177,-0.006098747253417969,-0.0012509822845458984,0.06850481033325195,0.0002318248152732849,0.0066089630126953125,-0.0028493404388427734,-0.0006745234131813049,-0.001005902886390686,-0.0020661205053329468,-0.0007731020450592041,-0.0020228922367095947,-0.0005535781383514404,-0.0027649998664855957,-0.0023145675659179688,0.0018496215343475342,-0.0008462965488433838,0.0009757280349731445,1.1146068572998047e-05,-0.00010877847671508789,0.0011715292930603027,3.62396240234375e-05,0.0009170770645141602,0.002471923828125,0.0022191405296325684,0.0071982741355896,0.0028898119926452637,0.029572517595280068,0.0781130797622125
no_body_in_g,14,16,7,12,M,B,mid,0.5,0.006005816161632538,0.0008528828620910645,0.013303369283676147,-0.006798148155212402,-0.0012443065643310547,0.06824111938476562,0.00023046135902404785,0.006552696228027344,-0.0028564929962158203,-0.0006736218929290771,-0.0009985119104385376,-0.002060920000076294,-0.0007697939872741699,-0.001999408006668091,-0.00055733323097229,-0.00276106595993042,-0.0023033320903778076,0.0018353462219238281,-0.0008439719676971436,0.0009710788726806641,1.2874603271484375e-05,-0.00010895729064941406,0.0011605024337768555,2.9087066650390625e-05,0.0009075403213500977,0.002458631992340088,0.0022118091583251953,0.007172524929046631,0.002870917320251465,0.029969183292350335,0.07800157327560918
no_body_in_g,14,17,7,12,M,B,high,0.8,0.005008317530155182,0.00012725591659545898,0.009419828653335571,-0.0057163238525390625,-0.0012440681457519531,0.06824684143066406,0.00023029744625091553,0.006541252136230469,-0.0028607845306396484,-0.0006739869713783264,-0.0009991824626922607,-0.002060309052467346,-0.0007650256156921387,-0.002005547285079956,-0.0005585551261901855,-0.002763032913208008,-0.0023005008697509766,0.0018326938152313232,-0.0008431971073150635,0.0009707212448120117,1.4185905456542969e-05,-0.00011217594146728516,0.0011591911315917969,2.956390380859375e-05,0.0009077787399291992,0.002459585666656494,0.00221174955368042,0.007168889045715332,0.0028682351112365723,0.028814980777590267,0.07800516753698652
no_body_in_g,14,18,12,2,R,T,low,0.25,-0.005822703242301941,-0.00018450617790222168,-0.009874969720840454,0.0033860206604003906,-0.0012547969818115234,0.06865215301513672,0.00023255497217178345,0.006644248962402344,-0.0028688907623291016,-0.0006746947765350342,-0.0010089129209518433,-0.002071559429168701,-0.0007778704166412354,-0.0020308196544647217,-0.0005552172660827637,-0.002764672040939331,-0.0023193061351776123,0.0018538236618041992,-0.0008493363857269287,0.0009860396385192871,8.940696716308594e-06,-0.00010639429092407227,0.0011757612228393555,3.892183303833008e-05,0.0009163022041320801,0.00247955322265625,0.0022267699241638184,0.007216930389404297,0.002900362014770508,0.02854283027252915,0.07824607232473711
no_body_in_g,14,19,12,2,R,T,mid,0.5,-0.0060096681118011475,-0.0006375908851623535,-0.01035638153553009,0.003659367561340332,-0.0012538433074951172,0.0686502456665039,0.00023243576288223267,0.0066280364990234375,-0.0028760433197021484,-0.0006750971078872681,-0.0010080784559249878,-0.0020706355571746826,-0.0007732212543487549,-0.002030789852142334,-0.0005581080913543701,-0.0027670562267303467,-0.0023168623447418213,0.0018506646156311035,-0.0008497536182403564,0.0009840726852416992,8.344650268554688e-06,-0.00010603666305541992,0.0011744499206542969,3.9696693420410156e-05,0.0009135603904724121,0.002478182315826416,0.0022261738777160645,0.007211267948150635,0.00289762020111084,0.029024597992158483,0.07825015448749599
no_body_in_g,14,20,12,2,R,T,high,0.8,-0.005239568650722504,-0.0010430216789245605,-0.009598493576049805,0.0031189918518066406,-0.0012543201446533203,0.06868219375610352,0.00023250281810760498,0.006622314453125,-0.0028777122497558594,-0.0006754845380783081,-0.001008555293083191,-0.0020700544118881226,-0.0007667839527130127,-0.0020387768745422363,-0.0005599260330200195,-0.0027693212032318115,-0.002315342426300049,0.0018490254878997803,-0.0008498728275299072,0.0009823441505432129,7.748603820800781e-06,-0.00010722875595092773,0.001174628734588623,4.172325134277344e-05,0.0009143948554992676,0.0024793148040771484,0.0022259950637817383,0.007209599018096924,0.0028977394104003906,0.02809448785282264,0.07826001295237123
no_body_in_g,14,21,12,7,R,M,low,0.25,-0.0029842257499694824,0.00017282366752624512,-0.008276209235191345,0.004597783088684082,-0.001255035400390625,0.06869363784790039,0.00023278594017028809,0.0066432952880859375,-0.002867460250854492,-0.0006750971078872681,-0.001009717583656311,-0.002070814371109009,-0.0007751286029815674,-0.0020354092121124268,-0.0005546510219573975,-0.0027673840522766113,-0.002319931983947754,0.001855701208114624,-0.0008493363857269287,0.0009830594062805176,8.463859558105469e-06,-0.00010669231414794922,0.0011773109436035156,4.076957702636719e-05,0.0009185671806335449,0.002480626106262207,0.00222623348236084,0.0072154998779296875,0.002902507781982422,0.027394116221247367,0.07823559415190123
no_body_in_g,14,22,12,7,R,M,mid,0.5,-0.0017432570457458496,-0.0001119375228881836,-0.007040083408355713,0.0041931867599487305,-0.001255035400390625,0.06868886947631836,0.00023268163204193115,0.0066318511962890625,-0.002873659133911133,-0.0006752759218215942,-0.0010088831186294556,-0.002069711685180664,-0.0007703304290771484,-0.0020374655723571777,-0.0005564093589782715,-0.00276985764503479,-0.002317368984222412,0.0018536150455474854,-0.0008491873741149902,0.0009816884994506836,7.331371307373047e-06,-0.00010627508163452148,0.0011762380599975586,4.178285598754883e-05,0.0009170174598693848,0.00247955322265625,0.0022254586219787598,0.007209599018096924,0.002900362014770508,0.027790482648345063,0.07823713073167243
no_body_in_g,14,23,12,7,R,M,high,0.8,-0.0013668239116668701,-0.0005689263343811035,-0.006202369928359985,0.0036401748657226562,-0.0012543201446533203,0.06868362426757812,0.00023254752159118652,0.006623268127441406,-0.0028760433197021484,-0.0006754770874977112,-0.0010083019733428955,-0.002068743109703064,-0.0007654428482055664,-0.0020402073860168457,-0.0005580782890319824,-0.002771228551864624,-0.002315342426300049,0.001851499080657959,-0.0008492469787597656,0.0009804964065551758,7.152557373046875e-06,-0.00010734796524047852,0.0011749863624572754,4.2378902435302734e-05,0.0009163618087768555,0.0024791359901428223,0.0022249817848205566,0.007207095623016357,0.0028982162475585938,0.027174977600501447,0.07824669267002782
no_body_in_g,14,24,12,12,R,B,low,0.25,0.005235329270362854,0.0012824535369873047,0.0112667977809906,-0.006322741508483887,-0.0012540817260742188,0.06870031356811523,0.0002328231930732727,0.006638526916503906,-0.002869844436645508,-0.0006752237677574158,-0.0010092556476593018,-0.0020690709352493286,-0.0007717311382293701,-0.002037733793258667,-0.0005535781383514404,-0.0027711093425750732,-0.002319246530532837,0.001857459545135498,-0.0008488595485687256,0.0009800195693969727,7.271766662597656e-06,-0.00010609626770019531,0.0011777877807617188,4.2378902435302734e-05,0.0009194612503051758,0.002479851245880127,0.0022249817848205566,0.00720977783203125,0.0029024481773376465,0.026730480325020727,0.07822277056456133
no_body_in_g,14,25,12,12,R,B,mid,0.5,0.00598076730966568,0.0009496808052062988,0.013173267245292664,-0.0069130659103393555,-0.0012543201446533203,0.06868886947631836,0.00023268908262252808,0.006628990173339844,-0.002870321273803711,-0.0006753206253051758,-0.001009032130241394,-0.002068057656288147,-0.0007686018943786621,-0.002040177583694458,-0.0005545318126678467,-0.002772301435470581,-0.002316772937774658,0.0018555819988250732,-0.0008485317230224609,0.000979304313659668,7.450580596923828e-06,-0.00010728836059570312,0.001176595687866211,4.297494888305664e-05,0.0009191036224365234,0.0024794936180114746,0.0022242069244384766,0.007204830646514893,0.0029001832008361816,0.026687601335568314,0.07821217481979362
no_body_in_g,14,26,12,12,R,B,high,0.8,0.005523107945919037,0.0002321004867553711,0.011183202266693115,-0.006469249725341797,-0.0012545585632324219,0.06871271133422852,0.00023271888494491577,0.006626129150390625,-0.0028734207153320312,-0.0006755813956260681,-0.0010088980197906494,-0.0020679831504821777,-0.0007652938365936279,-0.0020443201065063477,-0.0005561113357543945,-0.002773374319076538,-0.0023154914379119873,0.0018542706966400146,-0.0008490681648254395,0.0009799599647521973,7.331371307373047e-06,-0.00010836124420166016,0.001175999641418457,4.404783248901367e-05,0.0009186267852783203,0.0024805068969726562,0.0022246241569519043,0.0072051286697387695,0.002900242805480957,0.025979304564182088,0.07823800144701383
no_body_in_g,15,0,2,2,L,T,low,0.25,-0.001968599855899811,-8.721649646759033e-05,-0.003389403223991394,0.000920414924621582,-0.0008537769317626953,0.014698982238769531,-7.72625207901001e-06,-0.010605812072753906,-0.004350423812866211,-0.0003883540630340576,-0.0019837915897369385,-0.0035204291343688965,-0.004830121994018555,0.000446319580078125,0.00034564733505249023,-0.0019259750843048096,0.0033113956451416016,-0.003163933753967285,-0.0009632706642150879,0.000232696533203125,-0.0014366507530212402,0.00025451183319091797,0.0009472966194152832,-0.0009447932243347168,0.0009349584579467773,0.0007411837577819824,0.0006642341613769531,0.001993119716644287,-0.0013194084167480469,0.03984815712170868,0.08176992561371624
no_body_in_g,15,1,2,2,L,T,mid,0.5,-0.001557178795337677,-0.0001882016658782959,-0.0027247369289398193,0.0006151199340820312,-0.0008456707000732422,0.0139312744140625,-1.1086463928222656e-05,-0.010738372802734375,-0.004309892654418945,-0.0003822743892669678,-0.0019857287406921387,-0.0035154223442077637,-0.004816412925720215,0.00045540928840637207,0.0003262758255004883,-0.0019263625144958496,0.0033195912837982178,-0.003171294927597046,-0.000982820987701416,0.00024080276489257812,-0.0014344453811645508,0.00025409460067749023,0.0009393692016601562,-0.0009646415710449219,0.0009123682975769043,0.0007383227348327637,0.0006479024887084961,0.0019739270210266113,-0.0013680458068847656,0.04036226964256548,0.08165168811389269
no_body_in_g,15,2,2,2,L,T,high,0.8,-0.0012763328850269318,-0.0005651116371154785,-0.002477601170539856,0.0004407167434692383,-0.0008304119110107422,0.012549400329589844,-1.693516969680786e-05,-0.010815620422363281,-0.004146575927734375,-0.0003676861524581909,-0.0019815564155578613,-0.0034950673580169678,-0.004792958498001099,0.0004825294017791748,0.0003311336040496826,-0.001910567283630371,0.0033141374588012695,-0.003176182508468628,-0.000988602638244629,0.00024124979972839355,-0.0014207959175109863,0.0002599358558654785,0.0009213685989379883,-0.000993490219116211,0.0008966922760009766,0.0007351040840148926,0.0006209015846252441,0.0019420385360717773,-0.0014345645904541016,0.046749387701557225,0.0815465501272919
no_body_in_g,15,3,2,7,L,M,low,0.25,-0.002017378807067871,-0.00011007487773895264,-0.0041040778160095215,0.0016646385192871094,-0.0008549690246582031,0.014638900756835938,-7.055699825286865e-06,-0.010563850402832031,-0.0043375492095947266,-0.0003858506679534912,-0.0019837915897369385,-0.003518223762512207,-0.0048362016677856445,0.0004546940326690674,0.0003527700901031494,-0.0019343793392181396,0.003317505121231079,-0.003159165382385254,-0.0009544193744659424,0.00022205710411071777,-0.001435995101928711,0.00024962425231933594,0.0009517073631286621,-0.0009418725967407227,0.0009434223175048828,0.0007451772689819336,0.0006641149520874023,0.0019922256469726562,-0.001307368278503418,0.040662430378527195,0.08189515966081413
no_body_in_g,15,4,2,7,L,M,mid,0.5,-0.0019782111048698425,-0.0003936290740966797,-0.004190653562545776,0.0016930103302001953,-0.0008456707000732422,0.013822555541992188,-1.0117888450622559e-05,-0.010729789733886719,-0.004290580749511719,-0.00037945806980133057,-0.001986771821975708,-0.003513932228088379,-0.00481906533241272,0.0004622936248779297,0.00032573938369750977,-0.0019342899322509766,0.003327488899230957,-0.0031681060791015625,-0.0009817183017730713,0.00023546814918518066,-0.0014379620552062988,0.00024634599685668945,0.0009443163871765137,-0.000962674617767334,0.0009128451347351074,0.0007392168045043945,0.0006473660469055176,0.0019711852073669434,-0.0013570785522460938,0.04097046224640358,0.08171611167887045
no_body_in_g,15,5,2,7,L,M,high,0.8,-0.002273969352245331,-0.0007041096687316895,-0.004316419363021851,0.00146484375,-0.0008373260498046875,0.012943267822265625,-1.6637146472930908e-05,-0.010811805725097656,-0.0043108463287353516,-0.00037376582622528076,-0.0019904375076293945,-0.0035156607627868652,-0.004823446273803711,0.00048083066940307617,0.0003241002559661865,-0.001926332712173462,0.0033398568630218506,-0.003174424171447754,-0.0009799599647521973,0.00023317337036132812,-0.0014275908470153809,0.00025516748428344727,0.0009329915046691895,-0.000971376895904541,0.0009106993675231934,0.0007423162460327148,0.0006328821182250977,0.0019505023956298828,-0.0014306306838989258,0.04704434115114638,0.08180379308507983
no_body_in_g,15,6,2,12,L,B,low,0.25,-0.0002567172050476074,0.00021545588970184326,-0.0016451627016067505,0.0008497238159179688,-0.0008523464202880859,0.014375686645507812,-8.240342140197754e-06,-0.0106353759765625,-0.004350185394287109,-0.0003845393657684326,-0.0019872933626174927,-0.0035202205181121826,-0.004833877086639404,0.0004545152187347412,0.0003388822078704834,-0.0019376277923583984,0.0033246278762817383,-0.0031602680683135986,-0.0009667277336120605,0.00022789835929870605,-0.001440286636352539,0.0002460479736328125,0.000952303409576416,-0.0009445548057556152,0.0009320378303527832,0.0007439255714416504,0.0006606578826904297,0.0019860267639160156,-0.0013272762298583984,0.04086827035644222,0.0818430240670546
no_body_in_g,15,7,2,12,L,B,mid,0.5,0.0008058398962020874,0.000339508056640625,0.0005858838558197021,-0.00031554698944091797,-0.00084686279296875,0.013772010803222656,-1.3299286365509033e-05,-0.0107574462890625,-0.004424095153808594,-0.0003825873136520386,-0.001994580030441284,-0.003529101610183716,-0.00484117865562439,0.00046247243881225586,0.0003224313259124756,-0.0019346773624420166,0.0033482015132904053,-0.003168851137161255,-0.0009755492210388184,0.00023293495178222656,-0.0014387965202331543,0.0002522468566894531,0.0009467005729675293,-0.000950932502746582,0.0009213685989379883,0.0007447004318237305,0.0006498098373413086,0.001970648765563965,-0.0013914108276367188,0.0421480646364715,0.08188792945864898
no_body_in_g,15,8,2,12,L,B,high,0.8,-0.000840499997138977,-0.0003738999366760254,-0.0029893815517425537,0.0014263391494750977,-0.0008368492126464844,0.012852668762207031,-1.599639654159546e-05,-0.010817527770996094,-0.004286527633666992,-0.00037188827991485596,-0.0019901245832443237,-0.0035126805305480957,-0.004818379878997803,0.0004819929599761963,0.0003171861171722412,-0.0019293725490570068,0.003344506025314331,-0.003171950578689575,-0.000984787940979004,0.00023555755615234375,-0.0014308691024780273,0.0002504587173461914,0.0009354352951049805,-0.0009717345237731934,0.0009045600891113281,0.0007413029670715332,0.0006314516067504883,0.0019466280937194824,-0.0014249086380004883,0.04800870767899547,0.08174726286492463
no_body_in_g,15,9,7,2,M,T,low,0.25,-0.002156965434551239,-0.00011986494064331055,-0.0037162750959396362,0.0011153221130371094,-0.0008521080017089844,0.014399528503417969,-1.1228024959564209e-05,-0.010740280151367188,-0.004445791244506836,-0.0003901571035385132,-0.001992747187614441,-0.0035338103771209717,-0.004837721586227417,0.0004423558712005615,0.0003222525119781494,-0.001929163932800293,0.003324955701828003,-0.0031696856021881104,-0.000980764627456665,0.0002434253692626953,-0.0014418959617614746,0.0002562403678894043,0.0009461045265197754,-0.0009439587593078613,0.0009226799011230469,0.000742495059967041,0.0006608963012695312,0.0019872188568115234,-0.0013697147369384766,0.04020929027166253,0.08177862828382168
no_body_in_g,15,10,7,2,M,T,mid,0.5,-0.0015565454959869385,-0.00019246339797973633,-0.002724587917327881,0.0006148815155029297,-0.0008471012115478516,0.013902664184570312,-1.4163553714752197e-05,-0.010794639587402344,-0.004448890686035156,-0.0003861933946609497,-0.001993730664253235,-0.0035321414470672607,-0.004836320877075195,0.0004540979862213135,0.0003178119659423828,-0.0019273459911346436,0.0033364593982696533,-0.00317460298538208,-0.000981658697128296,0.00024169683456420898,-0.0014358162879943848,0.00025957822799682617,0.0009399652481079102,-0.0009545087814331055,0.0009169578552246094,0.0007428526878356934,0.0006501674652099609,0.001972496509552002,-0.001404881477355957,0.0406123812093807,0.08179229164894582
no_body_in_g,15,11,7,2,M,T,high,0.8,-0.0013161376118659973,-0.0005550384521484375,-0.00254175066947937,0.00045931339263916016,-0.0008356571197509766,0.012831687927246094,-1.998990774154663e-05,-0.010961532592773438,-0.0044248104095458984,-0.0003785043954849243,-0.0019970089197158813,-0.0035276412963867188,-0.004821598529815674,0.0004667341709136963,0.00029921531677246094,-0.0019210875034332275,0.003342956304550171,-0.0031834840774536133,-0.0010021626949310303,0.0002518296241760254,-0.0014308691024780273,0.0002612471580505371,0.000928044319152832,-0.0009767413139343262,0.0008920431137084961,0.0007393956184387207,0.0006315708160400391,0.0019456744194030762,-0.0014818906784057617,0.04422836042952682,0.08166552641904255
no_body_in_g,15,12,7,7,M,M,low,0.25,-0.002207323908805847,-0.00014278292655944824,-0.004219174385070801,0.001628875732421875,-0.0008513927459716797,0.014173507690429688,-1.3589859008789062e-05,-0.010791778564453125,-0.004504680633544922,-0.00039017200469970703,-0.0019980818033218384,-0.0035420656204223633,-0.004845678806304932,0.00044476985931396484,0.0003146529197692871,-0.0019318163394927979,0.0033378899097442627,-0.003170907497406006,-0.0009839534759521484,0.0002452433109283447,-0.0014423727989196777,0.00025731325149536133,0.0009465217590332031,-0.000941157341003418,0.0009207725524902344,0.0007454156875610352,0.0006594657897949219,0.001981377601623535,-0.0013988018035888672,0.03948904964706535,0.08185148840514261
no_body_in_g,15,13,7,7,M,M,mid,0.5,-0.0017478987574577332,-0.00038808584213256836,-0.004057154059410095,0.0017197132110595703,-0.0008463859558105469,0.01371002197265625,-1.5303492546081543e-05,-0.010847091674804688,-0.004481077194213867,-0.00038558244705200195,-0.001998499035835266,-0.0035368502140045166,-0.004839897155761719,0.0004539787769317627,0.0003081858158111572,-0.0019322633743286133,0.003345280885696411,-0.003173828125,-0.0009893178939819336,0.00024437904357910156,-0.0014402270317077637,0.00025540590286254883,0.0009430646896362305,-0.0009528994560241699,0.0009115338325500488,0.0007438063621520996,0.000649869441986084,0.001968681812286377,-0.0014220476150512695,0.03972912930603745,0.08181469503472169
no_body_in_g,15,14,7,7,M,M,high,0.8,-0.0022126808762550354,-0.0006187558174133301,-0.00437493622303009,0.001574397087097168,-0.0008401870727539062,0.013080596923828125,-1.9803643226623535e-05,-0.010955810546875,-0.004515409469604492,-0.00038239359855651855,-0.002002432942390442,-0.0035403668880462646,-0.004837363958358765,0.00046196579933166504,0.0002935826778411865,-0.001927703619003296,0.003356456756591797,-0.0031810402870178223,-0.0009996592998504639,0.0002516210079193115,-0.001436471939086914,0.0002599358558654785,0.0009351372718811035,-0.0009616613388061523,0.000898897647857666,0.0007433891296386719,0.0006391406059265137,0.0019518136978149414,-0.0014791488647460938,0.04205105574903224,0.08178868912529973
no_body_in_g,15,15,7,12,M,B,low,0.25,0.000988885760307312,0.00046581029891967773,0.0012190788984298706,-0.0006489753723144531,-0.0008497238159179688,0.013986587524414062,-1.3239681720733643e-05,-0.010789871215820312,-0.004473209381103516,-0.0003867596387863159,-0.0019975602626800537,-0.003536522388458252,-0.004843592643737793,0.0004520714282989502,0.000315934419631958,-0.0019352734088897705,0.003341972827911377,-0.003169625997543335,-0.0009825825691223145,0.00023931264877319336,-0.0014423131942749023,0.00025177001953125,0.0009481310844421387,-0.000945746898651123,0.000919342041015625,0.0007448196411132812,0.0006560087203979492,0.0019760727882385254,-0.0013947486877441406,0.03981286328867631,0.08186224090700553
no_body_in_g,15,16,7,12,M,B,mid,0.5,0.0007474571466445923,0.0002663731575012207,0.0003762096166610718,-0.00019884109497070312,-0.0008447170257568359,0.013558387756347656,-1.51023268699646e-05,-0.010854721069335938,-0.004460811614990234,-0.00038304924964904785,-0.0019985437393188477,-0.0035341382026672363,-0.004839301109313965,0.00046068429946899414,0.00030794739723205566,-0.0019363760948181152,0.0033485889434814453,-0.0031739771366119385,-0.000989079475402832,0.00024002790451049805,-0.0014399290084838867,0.0002511143684387207,0.0009437203407287598,-0.000956118106842041,0.0009102821350097656,0.0007440447807312012,0.0006473064422607422,0.0019641518592834473,-0.0014206171035766602,0.041214485225226194,0.08184615376213902
no_body_in_g,15,17,7,12,M,B,high,0.8,-0.0008875280618667603,-0.0003451108932495117,-0.003061443567276001,0.001446843147277832,-0.0008392333984375,0.01300811767578125,-1.9915401935577393e-05,-0.010958671569824219,-0.004509925842285156,-0.0003814101219177246,-0.0020025670528411865,-0.0035386979579925537,-0.004837006330490112,0.00046455860137939453,0.00029480457305908203,-0.0019291937351226807,0.003356337547302246,-0.0031802356243133545,-0.0009990036487579346,0.00024893879890441895,-0.0014356374740600586,0.0002574920654296875,0.0009354352951049805,-0.0009635090827941895,0.0008988380432128906,0.000743865966796875,0.0006388425827026367,0.001949012279510498,-0.0014804601669311523,0.043075844028773715,0.0817967414544706
no_body_in_g,15,18,12,2,R,T,low,0.25,-0.001992456614971161,-9.025633335113525e-05,-0.003402531147003174,0.0009474754333496094,-0.0008511543273925781,0.014268875122070312,-1.4320015907287598e-05,-0.010774612426757812,-0.004518985748291016,-0.00039233267307281494,-0.001997917890548706,-0.003547191619873047,-0.004844337701797485,0.0004399120807647705,0.0003133714199066162,-0.001925826072692871,0.0033366382122039795,-0.0031690001487731934,-0.000983506441116333,0.00025331974029541016,-0.0014414191246032715,0.0002624392509460449,0.000944674015045166,-0.0009317398071289062,0.0009204745292663574,0.0007455945014953613,0.0006627440452575684,0.0019835829734802246,-0.0014042854309082031,0.03959327282119767,0.08180701619132806
no_body_in_g,15,19,12,2,R,T,mid,0.5,-0.001397881656885147,-0.00027301907539367676,-0.0024978816509246826,0.0005353689193725586,-0.0008473396301269531,0.013889312744140625,-1.6674399375915527e-05,-0.010824203491210938,-0.00451970100402832,-0.0003897547721862793,-0.001999184489250183,-0.0035470128059387207,-0.004840075969696045,0.0004445016384124756,0.00030690431594848633,-0.0019229650497436523,0.003343552350997925,-0.0031715035438537598,-0.000988990068435669,0.00025790929794311523,-0.0014388561248779297,0.00026494264602661133,0.0009406805038452148,-0.0009380578994750977,0.0009124875068664551,0.0007450580596923828,0.0006562471389770508,0.0019733309745788574,-0.0014333724975585938,0.03792182999642988,0.08177057525113261
