cohort,seed,window,n_steps,max_episode,top_occ,mid_occ,bottom_occ,TR_occ,MR_occ,BR_occ,body_state_mean,body_state_last,body_u_mean,body_u_last,body_delta_mean,body_delta_last,body_u_delta_mean,body_u_delta_last,obs_pe_mean,obs_pe_last,body_pe_mean,body_pe_last,body_loss_mean,body_loss_last,body_loss_action_mean,body_loss_action_last,body_loss_tendency_mean,body_loss_tendency_last,body_loss_state_aux_mean,body_loss_state_aux_last,alpha_mean,alpha_last,g_norm_mean,g_norm_last,tendency_pred_mean,tendency_pred_last,tendency_target_mean,tendency_target_last,conative_loss_mean,conative_loss_last,conative_target_entropy_mean,conative_target_entropy_last,trend_abs_err,q_UP_mean,q_DOWN_mean,q_LEFT_mean,q_RIGHT_mean,q_STAY_mean,q_UP_minus_DOWN,q_RIGHT_minus_LEFT,metric_eig_entropy_mean,metric_cond_mean,metric_cond_p95,g_top_bottom_dist,g_centroid_spread
full,10,last30,6000,179,0.784,0.20783333333333334,0.008166666666666666,0.7508333333333334,0.13383333333333333,0.005,0.6922045933455229,0.8748000264167786,0.9139228254515517,1.9440829280639427,0.0019177342479552457,0.0010223388671875,0.010221106995949202,0.009301528317832153,0.014626585387974046,0.010900810360908508,0.0001505167941638481,1.611040403304287e-07,0.00024181601039107055,3.419188033149112e-06,0.0001505167941638481,1.611040403304287e-07,0.00017152187918161076,5.246844011708163e-06,5.5382764171673164e-05,6.346620011754567e-06,0.03950298623368144,0.03087630867958069,3.557624081015587,3.5062267780303955,0.048976512899117856,0.05338359996676445,0.04853081198696977,0.051093001937629445,0.05408579453577598,0.0384136438369751,1.5856336017251014,1.5999929904937744,0.009447287979086352,0.2474255890250206,0.1293744536265731,0.2050423192381859,0.20419051736841598,0.2139671205803752,0.11805113539844751,-0.0008518018697698911,2.8935321256640147,10.688458037548898,18.140854342760715,0.22167964021705766,0.1549417964884381
full,11,last30,6000,179,0.7103333333333334,0.25866666666666666,0.031,0.6626666666666666,0.17933333333333334,0.022333333333333334,0.6652984648446242,0.3360165059566498,0.777032486846296,-0.6810969805981187,0.0015923389038648237,0.004999816417694092,0.008310806708687425,0.02249338715532989,0.01549392942069729,0.006977100856602192,0.00013501148512995667,9.83549834927544e-05,0.00023224038221942797,0.00011148882185807452,0.00013501148512995667,9.83549834927544e-05,0.00018472347473839432,2.490274164301809e-05,4.867159580054577e-05,6.824696356488857e-06,0.04451881579558055,0.08819789439439774,3.327550188024839,3.307051658630371,0.03911888103932142,0.06579569727182388,0.03879302373225218,0.07078596191203035,0.047243233506878216,0.031344056129455566,1.5772930897275608,1.591464877128601,0.009914458113219211,0.2605547883162896,0.1235151636376977,0.2022238178551197,0.20176158111542464,0.21194464886933564,0.13703962467859188,-0.00046223673969507216,2.926650799676036,6.913059940131229,8.822618854778575,0.2689750710206583,0.18130268971420058
full,12,last30,6000,179,0.6353333333333333,0.30983333333333335,0.05483333333333333,0.5858333333333333,0.21866666666666668,0.0465,0.6267743467440208,0.8770290613174438,0.5904249974010426,1.9645918639076942,0.0014318008768298917,0.0009955167770385742,0.007208204837079901,0.009198468338717847,0.01570937463125544,0.0029388575349003077,9.179235589499883e-05,8.970823728304822e-08,0.00020144679917501307,8.916678780224174e-06,9.179235589499883e-05,8.970823728304822e-08,0.00020432806342372744,1.702367080724798e-05,7.490411934993831e-05,3.151353212160757e-06,0.041730625679095586,0.030634313821792603,3.415374039610227,3.408506393432617,0.03354441085100795,0.049433015286922455,0.0335383753198817,0.04530703858969165,0.05454845984528462,0.03858494758605957,1.5724579529166223,1.6029798984527588,0.010690447692792876,0.26968922807524603,0.12095763283471267,0.20018018306791782,0.19950167659670115,0.20967127978305022,0.14873159524053337,-0.0006785064712166786,2.8953878869271,8.483489383901011,10.19560988449208,0.07037107223940892,0.04749013478488356
full,13,last30,6000,179,0.7473333333333333,0.2385,0.014166666666666666,0.6756666666666666,0.15216666666666667,0.008,0.6786763307899236,0.7455817461013794,0.8414922948798382,1.0751850863253296,0.0017689906772057615,0.00280606746673584,0.009201230186412258,0.014739485232297289,0.017572587850595785,0.006950685288757086,0.00012985649888186328,7.730420747975586e-07,0.00021415426431026764,7.78683624957921e-06,0.00012985649888186328,7.730420747975586e-07,0.00015984315161360837,6.828442451478622e-07,4.376189501819683e-05,6.672371819149703e-05,0.03748523898671071,0.032010748982429504,3.3632202703952787,3.362192153930664,0.043033295035672686,0.07342565059661865,0.04294908553585365,0.07259930693037231,0.05392825718224049,0.03370010852813721,1.5772136059006054,1.5881822109222412,0.009219987177133114,0.2577903998543819,0.12483072584619125,0.20234821753452223,0.20252445603907107,0.21250620054205258,0.13295967400819064,0.00017623850454886753,2.872249871215061,10.82056143690268,17.426159449305718,0.135597253153388,0.09385021251846905
full,14,last30,6000,179,0.725,0.25433333333333336,0.020666666666666667,0.6871666666666667,0.18266666666666667,0.017833333333333333,0.6666711201419433,0.8348703980445862,0.7917365913710928,1.6205460043457676,0.0016935257855771573,0.0011081695556640625,0.00885742813491661,0.008016927531961704,0.01416013680540588,0.027498047798871994,8.232589558092155e-05,1.4103056855674367e-06,0.00015525211467849154,6.94330592523329e-05,8.232589558092155e-05,1.4103056855674367e-06,0.00013771218737082433,0.00013588833098765463,4.070125518958519e-05,7.858820367800945e-07,0.04340111051499844,0.030702844262123108,3.4761133488814036,3.458756923675537,0.042250213240583735,0.0437888503074646,0.04210369294901188,0.055445966320544215,0.05981378207355738,0.028445839881896973,1.5764289575417836,1.5947091579437256,0.008247721870549292,0.2595601623083154,0.12609432063251733,0.20255046119789283,0.20047037648161253,0.21132467975467442,0.13346584167579809,-0.0020800847162803014,2.8983746655720775,8.908360290491489,14.36797835536966,0.15110819155579439,0.11236850017888005
full,15,last30,6000,179,0.8316666666666667,0.16666666666666666,0.0016666666666666668,0.7278333333333333,0.087,0.0015,0.7078812850266695,0.8440515398979187,0.9976276968433319,1.6886879277706277,0.0019146437820677382,-0.0007692575454711914,0.010310415118702766,-0.005855910883117543,0.02020290923404294,0.0100553585216403,0.00010522019284201312,1.5892956071184017e-05,0.000190267178818971,1.7338747056783177e-05,0.00010522019284201312,1.5892956071184017e-05,0.0001598446886010444,2.8469544304243755e-06,5.124641506490857e-05,2.2313039949040103e-07,0.030576642194141943,0.03029295802116394,3.3964435730775198,3.376577615737915,0.04873471862605463,-0.030530570074915886,0.048279243312312155,-0.02884327809690368,0.03884026346107324,0.07202576100826263,1.5873980151812235,1.5601279735565186,0.009198497437057996,0.2438396364673972,0.13112960807606577,0.20533305934319893,0.20502508669843275,0.21467260913054148,0.11271002839133143,-0.00030797264476617177,2.7896732973474987,14.229518828744721,20.225328603553745,,
full,16,last30,6000,179,0.7983333333333333,0.189,0.012666666666666666,0.7006666666666667,0.10233333333333333,0.012166666666666666,0.7036345478097598,0.8352246880531311,0.9733912531960881,1.623118112327184,0.0018375478148260707,7.998943328857422e-05,0.009842516703444593,0.0005811334363103882,0.019478832915541717,0.008643328212201595,0.00013980844194281782,1.3947597835795023e-05,0.00023478630235399816,3.0605420761276037e-05,0.00013980844194281782,1.3947597835795023e-05,0.00017645720072260703,2.009056061069714e-06,6.74926045400556e-05,0.00015653295849915594,0.030647081643342972,0.03005795180797577,3.3764592529535293,3.3355891704559326,0.0463752417882594,0.0014449600130319595,0.046080372645669346,0.002862371653098883,0.041493002956112225,0.03866615891456604,1.5851167149941126,1.571829080581665,0.009530183881158078,0.24665008375793696,0.13005668088297048,0.204024013834695,0.20436478719860315,0.21490443353603284,0.11659340287496646,0.0003407733639081319,2.828265046905705,14.591190685071416,20.97168287624026,0.22392967018886492,0.15455905040694137
full,17,last30,6000,179,0.7981666666666667,0.17933333333333334,0.0225,0.7408333333333333,0.11533333333333333,0.014666666666666666,0.6820300118426482,0.9199954271316528,0.8808554911229994,2.442285110049147,0.001878792606606156,0.0005811452865600586,0.010094263673608845,0.007869635866851077,0.015367238326129155,0.010018648579716682,0.0001060575173801448,2.0342656625871314e-07,0.00022427254742739264,1.5198506844171789e-05,0.0001060575173801448,2.0342656625871314e-07,0.00022894032039217767,2.9965993235236965e-05,3.7448691358886655e-05,1.208356934512267e-07,0.04270730251694719,0.03415451943874359,3.5006768717368444,3.4946062564849854,0.04898567744313429,0.03328775614500046,0.04861029982143628,0.038761876736094436,0.042546416419247786,0.03443482518196106,1.5893688980340959,1.6041035652160645,0.010972326574235707,0.2450847467109561,0.13281580762565137,0.20438107327371835,0.20295445345093807,0.2147639190206925,0.11226893908530473,-0.0014266198227802912,2.83971667646918,12.350356244619427,19.065906673615196,0.193667385155271,0.1370338479023737
full,18,last30,6000,179,0.7791666666666667,0.187,0.03383333333333333,0.7451666666666666,0.1215,0.03216666666666667,0.6891378901625673,0.8790186047554016,0.9070888259127451,1.9831690418764116,0.0017343435193126525,0.0010864734649658203,0.009420845798185137,0.010176751787316807,0.013770979991211789,0.003942147362977266,0.00018479127035296624,1.8177970559918322e-06,0.0002648484956157115,6.521875911857933e-05,0.00018479127035296624,1.8177970559918322e-06,0.00014203832176423931,0.00011012226605089381,9.038065183339169e-05,8.339828491443768e-05,0.03075659541040659,0.03026476502418518,3.24407210846742,3.2002220153808594,0.044901128427455354,0.06556973606348038,0.044903645162203396,0.05507582126077559,0.05757925250132879,0.03590494394302368,1.5827772609591484,1.599990725517273,0.00826112296446792,0.2483584627037247,0.13322437616065144,0.2027865376447638,0.20273329017311334,0.2128973327850302,0.11513408654307326,-5.324747165044149e-05,2.907961841324652,9.494361229171787,12.817471671218417,0.19049032297584437,0.13259918706037935
full,19,last30,6000,179,0.7921666666666667,0.1805,0.027333333333333334,0.654,0.09216666666666666,0.0185,0.6892828812971711,0.8323288559913635,0.913058579938331,1.6022232077087382,0.0017758489004531298,0.0015434622764587402,0.00961413519094968,0.011019416359818068,0.021350291023923395,0.01712372526526451,0.0001286665544405845,5.2810664783464745e-06,0.00020195582196285883,7.989059668034315e-05,0.0001286665544405845,5.2810664783464745e-06,0.00013380258962670437,0.0001382464834023267,6.387972599701541e-05,5.4862906836206093e-05,0.03232653045281768,0.030230462551116943,3.375446335196495,3.3712549209594727,0.04519215436791031,0.0025131134316325188,0.04512255483399923,0.014270940229440754,0.04758616622537375,0.07535462081432343,1.5846309479872385,1.5873887538909912,0.008373794549651137,0.24815828698128461,0.13206134462356567,0.2028392650956909,0.20340014018118382,0.21354096366465092,0.11609694235771895,0.0005608750854929288,2.8760729323362146,10.642916898430219,15.64635707117379,0.2765485192906852,0.18625138865673221
full,20,last30,6000,179,0.8151666666666667,0.173,0.011833333333333333,0.7428333333333333,0.0915,0.0105,0.700437963731587,0.8900244832038879,0.9665692035858254,2.090991190698705,0.001881092197731312,0.0004557371139526367,0.01012339267760504,0.004647856243755744,0.016912460768119975,0.010677334852516651,0.00014082589866514658,6.763826831956976e-07,0.00021565106725732265,2.0288764062570408e-05,0.00014082589866514658,6.763826831956976e-07,0.00014099621510944838,3.805318920058198e-05,4.327061941349871e-05,5.857882115378743e-06,0.03956373074154059,0.03229108452796936,3.3150665814876557,3.3273706436157227,0.04767073885009934,0.016724281013011932,0.047482416387908365,0.02289300723130472,0.03512915904074907,0.17307135462760925,1.584204580783844,1.5947368144989014,0.008502472013016219,0.24610566290219624,0.13131534443671505,0.2042363484998544,0.20408744202554227,0.214255202571551,0.1147903184654812,-0.0001489064743121465,2.8479810190223125,12.370897110704238,17.337402738987446,0.31632427709035904,0.2156068296274285
full,21,last30,6000,179,0.7148333333333333,0.2315,0.05366666666666667,0.66,0.16083333333333333,0.051666666666666666,0.6542532830586036,0.8780648112297058,0.7415124956158197,1.9742306238219127,0.0015211210578330598,0.0010986328125,0.008165411373276301,0.010221668460957511,0.01580011393446087,0.004647706635296345,0.00010725063906825112,1.154681683601666e-07,0.00020101612212772936,7.108921272447333e-05,0.00010725063906825112,1.154681683601666e-07,0.00017607896773671013,0.00014172076771501452,5.725999172292484e-05,1.1336239822412608e-06,0.05372520657504598,0.03717993199825287,3.36891584388415,3.3643300533294678,0.03840648419782519,0.04339240491390228,0.03824391031186442,0.055297058252743,0.048830999168256915,0.03900551795959473,1.5774731224775314,1.6005526781082153,0.00966839857836597,0.25976185644418004,0.12650355071946978,0.20176283792903027,0.20112829358130693,0.21084346197048823,0.13325830572471023,-0.0006345443477233251,2.8108051366938085,14.38680320167817,21.36794051589242,0.18108875283068857,0.12316717611933074
full,22,last30,6000,179,0.788,0.18766666666666668,0.024333333333333332,0.7118333333333333,0.09583333333333334,0.022,0.69321168914934,0.9090011119842529,0.9243511265078614,2.3014988298058974,0.001774483864231525,0.0007064342498779297,0.00946122107243995,0.008510493635711658,0.01976493047063559,0.008451981469988823,0.00010456164783526651,7.209921022877097e-06,0.00018164735801035251,8.000716661626939e-06,0.00010456164783526651,7.209921022877097e-06,0.00014582121822732437,1.4689098861708771e-06,4.175101452823619e-05,5.634022954836837e-07,0.035531703516840936,0.03132501244544983,3.467894894282023,3.4646730422973633,0.04450724190845116,0.043458499014377594,0.044413667476158596,0.042246512715448326,0.04889781891802947,0.05163893103599548,1.5830548197229704,1.6060028076171875,0.00865126057861535,0.24895728266735873,0.1288035093806684,0.20345985540002584,0.20412678824613492,0.21465256422013043,0.12015377328669032,0.0006669328461090724,2.7784416571680124,20.441524884157655,29.472474263558407,0.09076147863262533,0.07275230661625565
full,23,last30,6000,179,0.7935,0.18433333333333332,0.022166666666666668,0.7126666666666667,0.108,0.0205,0.6851779451693097,0.9137159585952759,0.8947764260419382,2.3598751150905444,0.0018269494849832812,0.0005702972412109375,0.009854942485339215,0.0072121203428241465,0.01743218098427557,0.0076618073508143425,0.00010253512185129547,3.6971068766433746e-06,0.0001697035058702454,4.782283212989569e-05,0.00010253512185129547,3.6971068766433746e-06,0.00012675031650378305,8.782048098510131e-05,3.793225447818911e-05,2.154857156710932e-06,0.03829528531928857,0.03863324224948883,3.476445815205574,3.483088731765747,0.04697526900377125,0.004889369010925293,0.04689070867087858,-0.004481889177849752,0.04345472359408935,0.04328419268131256,1.5816513462464015,1.5996336936950684,0.00789712168319588,0.24948300584157307,0.1302311863017579,0.2023133561387658,0.20339501264691354,0.2145774389753739,0.11925181953981519,0.0010816565081477165,2.7791362673904616,17.880694227789125,28.989529510915204,0.12555635428033243,0.08701668249521055
full,24,last30,6000,179,0.7521666666666667,0.23783333333333334,0.01,0.698,0.15233333333333332,0.005833333333333334,0.6872194112688303,0.7496926784515381,0.8797928259952581,1.0969738159023046,0.001774978947200168,0.002755403518676758,0.009181416944459791,0.01462999412889543,0.016794204607717498,0.010236799716949463,5.727452692194168e-05,5.3245039453031495e-05,0.00013907742245126186,6.252028106246144e-05,5.727452692194168e-05,5.3245039453031495e-05,0.00015639817764120993,1.1648920008155983e-05,3.6038068703632725e-05,3.4507822419982404e-05,0.03249916239952048,0.03138267993927002,3.3287765057086944,3.2842671871185303,0.04301801226086294,0.06864695996046066,0.042812775735734505,0.0720600087054517,0.034949631154537204,0.0329495370388031,1.5777926849722863,1.6047008037567139,0.008945918702876138,0.25594381225109103,0.12493638376394908,0.2034377040291826,0.20341501528769731,0.21226708502322436,0.13100742848714192,-2.268874148527781e-05,2.8774074503427904,11.700336802237869,15.791542443135812,0.1350187328427297,0.09552500485691424
full,25,last30,6000,179,0.7593333333333333,0.222,0.018666666666666668,0.6776666666666666,0.13416666666666666,0.0175,0.6805730494658152,0.8891230821609497,0.8567927988061027,2.0818148224780417,0.0017603858132258531,0.0006930232048034668,0.009238152394389474,0.007010326448781967,0.018294151008866416,0.002861323533579707,0.00012683415429301788,2.70592295237293e-06,0.00021522284460083558,9.641581709729508e-05,0.00012683415429301788,2.70592295237293e-06,0.0001656667822446094,0.00018721140804700553,5.5552990700815654e-05,1.041888822328474e-06,0.038470518283545974,0.030835822224617004,3.3222135846217475,3.2734479904174805,0.043637393239885566,0.020846828818321228,0.04353927050118637,0.034529349805379805,0.045756287614504496,0.016646921634674072,1.5816059546669323,1.5988633632659912,0.009543190542525934,0.25427620177716015,0.1270519356975953,0.20230762882282335,0.20280474186688663,0.21355949227760235,0.12722426607956488,0.0004971130440632502,2.8713633973002954,11.010268053951277,14.093279764159922,0.20213073236163964,0.13564098518422665
full,26,last30,6000,179,0.8306666666666667,0.16316666666666665,0.006166666666666667,0.7835,0.0895,0.003,0.7089048354029656,0.7708817720413208,1.0132096378936224,1.21329693842893,0.001929389292271293,0.00028896331787109375,0.010503502161348108,0.0016355111945931533,0.015570716520737429,0.0019721018616110086,8.229783486497337e-05,1.4599702808482107e-05,0.0001414706126211994,0.00014088687021285295,8.229783486497337e-05,1.4599702808482107e-05,0.00011192835106052116,0.0002517550310585648,3.208602036073568e-05,4.096555585419992e-06,0.03274951935435335,0.030979081988334656,3.3949030089775722,3.3556673526763916,0.049922128895375256,0.03673502802848816,0.049763383541762275,0.052601816988910644,0.05002324094374975,0.03923963010311127,1.5858138885498048,1.5611354112625122,0.0075214104172406935,0.2427438250184059,0.13295039750387272,0.204918981410563,0.2051164852703611,0.2142703109954794,0.1097934275145332,0.0001975038597981135,2.844020491358392,12.766209410298995,16.547401509623707,0.07067458513391994,0.05129577276865812
