cohort,seed,t,PC1_ctrl,PC2_ctrl,PC3_ctrl,PC1_shock,PC2_shock,PC3_shock,pc3_shock_control_dist,t_rel
full,8,120,2.3271310325082446,0.7819605569261786,1.62987365196029,1.7752269782063774,0.2675380677931374,1.888362702909043,0.7975244020975529,40
full,8,121,2.317289377836613,0.7809296751268476,1.6399213867086129,1.760683303075469,0.2675004058800109,1.8971708313205349,0.7997482189623751,41
full,8,122,2.310163319514932,0.7822685308639649,1.6474132739050833,1.75310719161135,0.2786021699213516,1.9070007653263843,0.794592347359645,42
full,8,123,2.3100278540667403,0.7821841834146688,1.6506633627014362,1.758150183952488,0.2889927799481015,1.9103723453381976,0.7843822275436124,43
full,8,124,2.299724278918029,0.7791310626879373,1.6614496384618798,1.744072665906907,0.2891902453150506,1.9200812775758176,0.7846534549217483,44
full,8,125,2.2774397237458865,0.7775319456809111,1.6776033293464072,1.7353829049431924,0.2942790469995959,1.9289138397699928,0.7684503442277538,45
full,8,126,2.276121196870148,0.7841211764104927,1.6777639969067846,1.754374479410913,0.3198903214126696,1.9309522369099743,0.7428554427258439,46
full,8,127,2.2655239899365385,0.7830324879713665,1.687964403380685,1.741705467291119,0.3288831107862289,1.94238899033601,0.738491280863536,47
full,8,128,2.26562309660477,0.7827169729934689,1.6910494571295405,1.74891430992236,0.3447279406145666,1.9445210085522868,0.7232359159359203,48
full,8,129,2.2546152689260803,0.7805713216852582,1.7018799043228678,1.7350533937809882,0.3494767831719045,1.956047274414682,0.7213793005484112,49
full,8,130,2.2309008037452323,0.7784051406642393,1.7183214925566614,1.7104838112939542,0.3555353893334935,1.9703758316887776,0.7163686638162561,50
full,8,131,2.205528984462399,0.778562359851891,1.73495279155966,1.6842476272623486,0.3612798347251362,1.9848357149476024,0.7129519160093417,51
full,8,132,2.197949559731218,0.7795845938020496,1.7421216251693583,1.678104881170399,0.3786377281698121,1.99120229339304,0.7021666883091741,52
full,8,133,2.1978330076187884,0.7792363733070713,1.7440925289503466,1.695468797268195,0.4087782734860261,1.98784382508406,0.6700923055304098,53
full,8,134,2.173388986889815,0.7767299236118579,1.75999824706784,1.670392583608109,0.4099814587424512,2.0009285306631583,0.667500726405387,54
full,8,135,2.1745610125350088,0.7797964797021882,1.761640375665686,1.679823603753874,0.4345365582666162,1.9987260610045636,0.648212263992108,55
full,8,136,2.163442850258799,0.7796445342845186,1.7713806962617218,1.6675287822620537,0.4443624756133739,2.00849067905111,0.6438679722134231,56
full,8,137,2.1519533545183656,0.7798140035808487,1.7812354135513246,1.6548595888300148,0.4554630307434782,2.017798640004856,0.6389584693678286,57
full,8,138,2.151629631146541,0.7781146017468544,1.783558950463459,1.6763418072629643,0.4916531972336629,2.011028297995938,0.599750744788623,58
full,8,139,2.1387162533555166,0.7737408464015474,1.794315169684514,1.662918752758751,0.4947861081499188,2.021383734106449,0.596455480749236,59
full,8,140,2.139064173271612,0.7730267980890297,1.797478932122304,1.6709782417448673,0.513108797550157,2.020254189349366,0.5799057005496406,60
full,8,141,2.139417752505972,0.7714523464795835,1.799162138005416,1.688113408115954,0.5351865175389894,2.01612777613118,0.5536887585255911,61
full,8,142,2.1395049631189824,0.770805827422278,1.800793315063949,1.7062879329789544,0.557567820676878,2.011684415473305,0.5268989456774099,62
full,8,143,2.1395562512992483,0.7688648063314626,1.802225844036215,1.7257988027105962,0.5795712059688009,2.006171517109728,0.4986192244250701,63
full,8,144,2.1166457682969964,0.7639158106685218,1.8171887122444208,1.7030542604720675,0.5784053599631789,2.018934869297469,0.49615881988680877,64
full,8,145,2.0930189291483963,0.7616758999979913,1.8328328800605256,1.6799616719076458,0.581780112446297,2.0317884741408,0.4925059599171677,65
full,8,146,2.080866140407196,0.7594291384518821,1.8430404047052724,1.666922145061286,0.5848604091076615,2.041370967156595,0.49107930576440334,66
full,8,147,2.0691065472569683,0.7566593963981185,1.8530337832780803,1.654764752964792,0.5891163202764917,2.050332761708756,0.4885454858489081,67
full,8,148,2.0567836965781603,0.7560277993203549,1.8627149321758076,1.642291313224605,0.5955075401679129,2.05852640645789,0.4857085781793445,68
full,8,149,2.0574393285043167,0.7566729343372073,1.8650841151457576,1.6481757458768187,0.6062605366433256,2.057984674444828,0.476792612383006,69
full,8,150,2.0580635716268767,0.7536923163435355,1.8662779903931968,1.6656069551417807,0.6146796745574393,2.054625588060321,0.4569699420599304,70
full,8,151,2.049994615142816,0.75189775746152,1.8739529205742853,1.6817821539881876,0.6269434697517825,2.049707470105969,0.42671261083741324,71
full,8,152,2.0379377653026536,0.7503974432197749,1.883921723464262,1.6692343095788904,0.6281409282604171,2.058921125242681,0.42604422814475157,72
full,8,153,2.025865433674832,0.7483131614866594,1.8935360682001452,1.6569905124830138,0.6299306073056883,2.0677349343086178,0.4247686212188446,73
full,8,154,2.0281013275296598,0.7493208571988775,1.8924922290264483,1.677061246752064,0.6452782173309666,2.0596365264529664,0.40248133544952003,74
full,8,155,2.029637353487158,0.7463007327042892,1.892297102915328,1.6933131329683302,0.649343900287449,2.0550837113711444,0.38602343005632644,75
full,8,156,2.02117377997456,0.7436448296105168,1.899910867706605,1.6861893449747607,0.6491537778966653,2.062129655472364,0.3840026896394308,76
full,8,157,2.022951565523961,0.7428094434851809,1.8989424003368327,1.705776406759204,0.656424445273314,2.055221915960064,0.3639859011788023,77
full,8,158,2.023926389818455,0.7409917383852155,1.8987407879610885,1.7171286408995114,0.6570865371404213,2.0521508655207583,0.353128295998104,78
full,8,159,2.0148670928277475,0.738388635973045,1.906435546522226,1.7092271212860854,0.6558918408456913,2.059324253278368,0.3515628963127909,79
full,9,80,-0.5127587876830965,-1.0271942586414302,0.6913443613873804,-0.4670860943654709,-1.2903654063894563,0.5738985185387608,0.29178515028068497,0
full,9,81,-0.5138567587794965,-1.0279624923157606,0.694420380013702,-0.465522633166908,-1.3099822190127832,0.5702027097500151,0.3119316328151649,1
full,9,82,-0.5144270329492473,-1.030605301974404,0.6982553377369647,-0.4631276926609451,-1.326965085713077,0.5701301092234777,0.3269202011397909,2
full,9,83,-0.515763550286861,-1.031098418136798,0.703004832256867,-0.462245685794157,-1.3424095375005434,0.5714671870313457,0.3421709031622103,3
full,9,84,-0.515220307007085,-1.0358294688745788,0.704279413729824,-0.4593839570199178,-1.357176782972371,0.5703708227120761,0.35258091979872236,4
full,9,85,-0.5166636768772561,-1.0379041008115075,0.7069188230554816,-0.4570398335104086,-1.3671938747179482,0.5728795020197248,0.36049035698741766,5
full,9,86,-0.5162608014268382,-1.039283637747716,0.7106587550795341,-0.4556810831480807,-1.3705871399249454,0.5786721160938599,0.3617352425357057,6
full,9,87,-0.5171637232469176,-1.0373541163026052,0.7152011082848971,-0.4554967377924059,-1.3731736604582667,0.5841321476380459,0.36572757043598597,7
full,9,88,-0.5185716676948968,-1.0367629733842083,0.7193112890722542,-0.4565947017589183,-1.373353430152694,0.590454958523043,0.3657023842099677,8
full,9,89,-0.5193899654286828,-1.0349587171738346,0.7255022395917269,-0.4565855460837792,-1.3705423067183786,0.6001845434147538,0.36368291908743205,9
full,9,90,-0.5205172091609442,-1.0347353704127389,0.7290866156229378,-0.45755918405127,-1.3693693289297078,0.6063312131389781,0.36195647246242985,10
full,9,91,-0.521432114744654,-1.0315554404791467,0.7343887656458258,-0.4583493573893516,-1.3642381097939216,0.614678948562424,0.35914848328246257,11
full,9,92,-0.5222192227366792,-1.0279220961794149,0.7397905818377541,-0.4587448013005083,-1.3574715959062251,0.6231600248741419,0.35529503481541913,12
full,9,93,-0.5230597003352571,-1.0247076437016918,0.7456156516714447,-0.4598296084476933,-1.3489493842685396,0.6336126569810316,0.3488200419493546,13
full,9,94,-0.5230003422174678,-1.0244662229802906,0.7491509084653072,-0.4599033945012624,-1.3447079580986767,0.6399525941291304,0.3441805711782678,14
full,9,95,-0.5236214919572134,-1.0205654404352102,0.7537499039062415,-0.4605479711508581,-1.3398140099874123,0.6464459083895587,0.34265444056933103,15
full,9,96,-0.524415075827017,-1.0188862605434208,0.7584190140315498,-0.4613407731069733,-1.3352413080294618,0.6534951870936555,0.339216587437596,16
full,9,97,-0.5258492862247455,-1.0161330006908575,0.7622253634776169,-0.4628094563680872,-1.330532207183854,0.6593650970278094,0.3367508212401383,17
full,9,98,-0.5267633332532595,-1.010500427003365,0.767772822830438,-0.4638519114943554,-1.3199677479582466,0.6679773619407084,0.3311902832827556,18
full,9,99,-0.5282300964340457,-1.0051066630606071,0.7721564257290925,-0.4657517763800837,-1.31175660726649,0.6744527192056796,0.32784713362579443,19
full,9,100,-0.5292220562595157,-1.00362043141235,0.7765850760316492,-0.4667766741335871,-1.307902124189758,0.6810104281663136,0.3249942886004629,20
full,9,101,-0.5301161682325947,-0.9990466688002289,0.7812409850322343,-0.4677825931933699,-1.301018629611309,0.6875392104506333,0.3222616363345169,21
full,9,102,-0.5300507102840596,-0.9989478828109388,0.7846892890166036,-0.4677053364986805,-1.2974224305504671,0.6933576443316244,0.3183009120339084,22
full,9,103,-0.5302128742650564,-0.9984581691105622,0.7877459868498617,-0.4674766356173171,-1.2961905721786455,0.6973722709087598,0.31740798353123495,23
full,9,104,-0.5322157821364342,-0.989173760474636,0.7933591551255966,-0.4695161852806636,-1.2859093814561646,0.7039574771219403,0.316189702923797,24
full,9,105,-0.5328638238537804,-0.985926002806568,0.7970535560257825,-0.4699313649206031,-1.2816638824329571,0.7086917132864122,0.31500667149377315,25
full,9,106,-0.5331041566474357,-0.9838791114672546,0.800294829955901,-0.4697363378672099,-1.2794826028632154,0.7123923261924489,0.3148392522388673,26
full,9,107,-0.5349509565894502,-0.9754564076489156,0.8055422693520904,-0.4712435419165526,-1.2714999881348956,0.7182460617336689,0.31515244580333185,27
full,9,108,-0.535180809319678,-0.9693814744910716,0.8099703443229838,-0.4710516223284877,-1.2671099778189547,0.7228826425037438,0.31676344821675567,28
full,9,109,-0.5365634813353626,-0.961576793736536,0.8156421129708027,-0.4718278848628798,-1.2623430800975524,0.7284101393474973,0.31978191581804943,29
full,9,110,-0.5386890674305497,-0.9508702025416338,0.8213064022113191,-0.4734869852410298,-1.2555831536009057,0.7336724614451466,0.3236989367287266,30
full,9,111,-0.5406882680881154,-0.9388606059875838,0.82769171670398,-0.4751478024304806,-1.2474801731412155,0.7396324575250229,0.3275607165028513,31
full,9,112,-0.5420326581399699,-0.9298283143048508,0.8330847533078057,-0.4759802093742762,-1.2449894433032305,0.7437404065914676,0.334173421309426,32
full,9,113,-0.5428387671021373,-0.9208938131776372,0.8387631402078983,-0.4762759642560633,-1.2393920510088734,0.7491386544151701,0.33749708543621376,33
full,9,114,-0.5443678197467589,-0.91032016023599,0.8452977500444467,-0.4773152170839606,-1.2335688927042832,0.7550069894284753,0.34225460700891064,34
full,9,115,-0.5444172957825196,-0.9059419360525982,0.8499218078594859,-0.4764614417548971,-1.2336401593948387,0.7588296096284082,0.3468456605708863,35
full,9,116,-0.5457633034443623,-0.900985809262538,0.8548327231550439,-0.4771902818262074,-1.2332235975010963,0.7627272387510213,0.3515218734087435,36
full,9,117,-0.5470474080303566,-0.8902929235080808,0.8609249130135537,-0.4782469646822048,-1.2258851656127634,0.7684372123128501,0.3548374680704577,37
full,9,118,-0.547202726950815,-0.8828547869397354,0.8658023958121784,-0.4780188677227635,-1.221180735563158,0.7731002008874652,0.3575535635866118,38
full,9,119,-0.5465956176442651,-0.8789713282136199,0.8694901245450626,-0.4771058683485799,-1.2178156535217552,0.7770670591353425,0.358031178908251,39
full,9,120,-0.5463903468142143,-0.8762225966401384,0.8730410500257341,-0.4763492709264432,-1.217165106521867,0.7799790811158991,0.36028888050194413,40
full,9,121,-0.5477456446769203,-0.8688109492783467,0.8780193916979929,-0.4772080761669924,-1.2124729676149324,0.7845176968513321,0.36307258001351,41
full,9,122,-0.5487127403215639,-0.8585639342908519,0.8840639373369357,-0.4780451743609547,-1.2050941237970436,0.7902310102575829,0.3658984767968751,42
full,9,123,-0.5479962393068952,-0.8534353740179582,0.8881848119240701,-0.4766231033117363,-1.2036904551512446,0.7935494231653238,0.36976831017136597,43
full,9,124,-0.5493477350341074,-0.8448210194785114,0.8931924863583223,-0.4779961038316472,-1.1964209643442247,0.7984058783374759,0.37107691596880843,44
full,9,125,-0.5500464108143839,-0.8358138749750761,0.8984298253140781,-0.4785807990545958,-1.1906702637017923,0.802789095102115,0.3744029107256574,45
full,9,126,-0.5507247314139777,-0.8323383237332004,0.901935090994389,-0.47853652880283,-1.192160097793057,0.8048235428845112,0.3796228371161406,46
full,9,127,-0.5518000140108076,-0.8224189535069123,0.9079202105288008,-0.4797104314236277,-1.183301758748091,0.8107993932798039,0.3806123489581616,47
full,9,128,-0.5511524782373517,-0.8180967611168556,0.9115507449474048,-0.4785237748448097,-1.1818354735841825,0.8136274797689707,0.38362709154474023,48
full,9,129,-0.551934338769064,-0.8104415648238448,0.9166389532474888,-0.4792746790238317,-1.1752790589786593,0.8187289232839008,0.3846715446493643,49
full,9,130,-0.5518171706104705,-0.8027454698472598,0.9221917097913388,-0.4789125412804613,-1.1683229683401086,0.8243651468578461,0.3853985324276878,50
full,9,131,-0.5515421549629754,-0.7954499358240794,0.927831634460024,-0.4781042813309863,-1.1631670862849457,0.8300426658497924,0.3875199432396999,51
full,9,132,-0.551513437968078,-0.7884167099213107,0.9337996967174544,-0.4779293577489705,-1.156754433966131,0.8363001565764812,0.3880637269108149,52
full,9,133,-0.5517818345525694,-0.7844666169185717,0.937438104334494,-0.4782939216595752,-1.1540337028876173,0.8393925769540572,0.38934975255203164,53
full,9,134,-0.5511978924370361,-0.7802520971589207,0.9423970451364628,-0.4770778190216983,-1.149793369610862,0.8448466336844056,0.3893207162519875,54
full,9,135,-0.5502744197276654,-0.7781863340529694,0.9450004445188672,-0.475964504588429,-1.1476155680415294,0.8475088825555275,0.38923582449130556,55
full,9,136,-0.5509758666904988,-0.7711345123289834,0.9502313813240816,-0.4768271637310153,-1.1390765824719669,0.8533258513725654,0.3876468481322427,56
full,9,137,-0.5517167677243008,-0.7626430136043133,0.9562777730395788,-0.4778067349153608,-1.1300533471360046,0.8599331233760888,0.38695650615342786,57
full,9,138,-0.5500393658750211,-0.7591779329714345,0.9591514815092969,-0.4761680698847193,-1.1272866706836784,0.8627241587587461,0.38763286718779044,58
full,9,139,-0.550416742641522,-0.755816434042513,0.9636638490396048,-0.4763930550208384,-1.1225810302378156,0.8680308408339746,0.3861883576827842,59
full,9,140,-0.5490267081383159,-0.7545702612436028,0.9661682055563948,-0.4752577511903584,-1.1188358903270177,0.871463551119735,0.3835365420826192,60
full,9,141,-0.5492657708168337,-0.7520786484385803,0.9692423484109702,-0.4759178917666546,-1.1152213308391503,0.8744629364982915,0.38240770921197986,61
full,9,142,-0.5493764541915931,-0.7479860679406906,0.972580089832396,-0.4763591410154533,-1.1114026995190014,0.8776135507951327,0.3826510416396436,62
full,9,143,-0.5497457082462046,-0.7456396104801958,0.975983773043042,-0.4771287163998348,-1.10754718406748,0.8812285537242,0.38108905903058027,63
full,9,144,-0.5495656440673423,-0.7400133378834471,0.980376894993916,-0.4770448231579725,-1.1002402470522852,0.8861317027024948,0.3793479297752264,64
full,9,145,-0.5487130434678027,-0.7334511925487833,0.9847788311393684,-0.4764646053785806,-1.0914329710492008,0.8914987901409082,0.3769243380220074,65
full,9,146,-0.5489703270148286,-0.7288794040142081,0.9894376537529246,-0.4768023335790011,-1.0851151989650654,0.8969926673788264,0.37504431256390225,66
full,9,147,-0.549432444657819,-0.720237615869614,0.9952674812049956,-0.4777935395980472,-1.0731642118086824,0.9040228718420834,0.3715035579602057,67
full,9,148,-0.5495825677781258,-0.715225537902787,1.0012217349106216,-0.4779788849880289,-1.0638591318193211,0.9123970195814924,0.3668273439229476,68
full,9,149,-0.5471655967359327,-0.7149032797848304,1.0030737596479702,-0.4761988754254189,-1.0559760255943895,0.9173202581013958,0.3587764714904457,69
full,9,150,-0.5470296681741168,-0.7160496782872031,1.0053033225479089,-0.4766794885279091,-1.0534578434335895,0.9207619187417312,0.3548812007436067,70
full,9,151,-0.5464010778986367,-0.7129705914948979,1.008580615627571,-0.4768630995954327,-1.045179596836132,0.925636248316533,0.34939679695861164,71
full,9,152,-0.5466383770417259,-0.7084440888703858,1.0125899974742512,-0.47777053707434,-1.0350851595567925,0.9316192681845472,0.34350171388603307,72
full,9,153,-0.5464425580004759,-0.7046173050999615,1.0170419116968985,-0.4781872244781008,-1.023294253833094,0.939109414447906,0.33509291597342744,73
full,9,154,-0.5460377145735794,-0.7067177029992767,1.018270182566391,-0.4785460684557459,-1.0178096515094213,0.9436137375694874,0.3269662176786907,74
full,9,155,-0.5457627880238495,-0.7100146066359286,1.0195902988531396,-0.4791404866188632,-1.0109676073510818,0.9491717618434872,0.3161803441685324,75
full,9,156,-0.5444665024443462,-0.7102885753363046,1.0215468431659698,-0.4789905110070926,-1.0010001546311476,0.954852402523878,0.30536613467009494,76
full,9,157,-0.5442748281405748,-0.7125655618062255,1.0224529950169792,-0.4796395859296465,-0.9942223926295318,0.959515574579844,0.2957522675760486,77
full,9,158,-0.5434427579316224,-0.7154542262530835,1.0232785647936782,-0.4801937350698599,-0.984947120948583,0.9648834514807724,0.2829078444355237,78
full,9,159,-0.5421999181238384,-0.7169579566985329,1.024649292699861,-0.4799456093413202,-0.974915788806888,0.9706611082796,0.27079986367246855,79
full,10,80,-0.9673941694283864,-1.170257720946679,-2.0059751126233345,-0.8894870590799931,-0.9096171611293652,-2.113541417562628,0.29252953564215106,0
full,10,81,-0.967617760805094,-1.1687717334655052,-2.0140252161197068,-0.8715235706389822,-0.7626820302238962,-2.019598043456776,0.4173415829594119,1
full,10,82,-0.9677112592115676,-1.1667566959249551,-2.023976516634904,-0.8373420963058062,-0.563201383722116,-1.7961955753532826,0.6581483804858574,2
full,10,83,-0.967728432341288,-1.16563430860326,-2.033626802765496,-0.7597926515533526,-0.3276125266926563,-1.4624667858713876,1.0352495161974187,3
full,10,84,-0.966941833913513,-1.162976993651259,-2.039517429582128,-0.6588093681606247,-0.1337639409434615,-1.1230803356377843,1.4121197086197093,4
full,10,85,-0.965398379336667,-1.1593088128573512,-2.046031461227056,-0.5570237354337432,0.0546488596866518,-0.8160911980847679,1.775729746163479,5
full,10,86,-0.9642338631750376,-1.1555412567891332,-2.052760937997056,-0.4612814368887089,0.1909804709115492,-0.5488722929226406,2.080327609551221,6
full,10,87,-0.9638826348775292,-1.153009690902607,-2.0616418852661647,-0.3674444548804876,0.3254509960214073,-0.3200563655225285,2.361081241278818,7
full,10,88,-0.9640546713865196,-1.1516425412084157,-2.069563187148918,-0.284632055524713,0.4345675266988366,-0.1311139916834449,2.5952384772647714,8
full,10,89,-0.9658000196368932,-1.1474357984918189,-2.0784750553475284,-0.2110346814439078,0.5039470486389824,0.0167482498899648,2.7724892646042347,9
full,10,90,-0.9649400702751028,-1.1455865503095592,-2.0861421742945176,-0.1424091771165595,0.5738342022008746,0.143289331703025,2.9331433027211964,10
full,10,91,-0.9647250419420332,-1.1442129735420266,-2.094048145512695,-0.0887156481525472,0.629550885890331,0.2398489863107249,3.0595271708173115,11
full,10,92,-0.965946857921726,-1.1397824340380855,-2.1023547678829324,-0.0680743555270758,0.6658317157501364,0.3033548274218551,3.1390852402273817,12
full,10,93,-0.965542907109836,-1.138354484793584,-2.110104462522673,-0.0269313083960944,0.7010295936360792,0.3613088791330398,3.2205914715366126,13
full,10,94,-0.9645114381942488,-1.1355921624430727,-2.1151695737813574,0.0043273064141136,0.7157725599366841,0.4046914113275366,3.273514813255096,14
full,10,95,-0.9644287770589816,-1.1340400248077456,-2.121523305472021,0.036161764996156,0.7390098746109871,0.4414029053929003,3.328376198824457,15
full,10,96,-0.9643018186893008,-1.1330796774135543,-2.128352158966609,0.0654773227111423,0.759588792784141,0.4715628438435784,3.3767139410944202,16
full,10,97,-0.9636056102173978,-1.1329398802467288,-2.1332105300974877,0.0943556478503843,0.7702265697103938,0.4939346119713689,3.4122157254943235,17
full,10,98,-0.964878715273716,-1.1291733452852346,-2.1406496807690987,0.0975440251470659,0.7798232211979821,0.5157087631148097,3.439367696626991,18
full,10,99,-0.9639631774928114,-1.1276919241611352,-2.145860089116521,0.1221688397637155,0.7868850556084385,0.5267353721673596,3.462376968218295,19
full,10,100,-0.9638679210015596,-1.127679719919542,-2.152175769879425,0.1466619900324476,0.7957132944999042,0.5336318077243613,3.4851513188285876,20
full,10,101,-0.9635408883025912,-1.127534849486987,-2.157466758523156,0.162031748237814,0.7987885937323509,0.5409376175353896,3.5012886120336946,21
full,10,102,-0.9621952062096758,-1.1248724379634298,-2.162343349954146,0.1741281960158817,0.7937305350969099,0.5459964047974061,3.508186493025868,22
full,10,103,-0.9607239631860204,-1.1229148484741218,-2.166589713516777,0.1839431760091935,0.7822623384390742,0.5523969865727726,3.511816004341869,23
full,10,104,-0.9605594520307628,-1.121343151429405,-2.173436621480909,0.1860637811143017,0.7799014775421098,0.5634667117097402,3.524218471265815,24
full,10,105,-0.9593646170334964,-1.1198529514979754,-2.179733234255923,0.1961718621460656,0.7674485898874868,0.5660773302164837,3.5265631029089657,25
full,10,106,-0.9572006349291252,-1.1169050694852771,-2.184274702439024,0.2087244655417438,0.7517964148686422,0.5652784813591251,3.5229915254040973,26
full,10,107,-0.9576291522699292,-1.1162290065121865,-2.1904073771762547,0.2141589022131468,0.7447481107779033,0.5702891301331298,3.5295563858899888,27
full,10,108,-0.9579673481631557,-1.1170826510445837,-2.195077796882522,0.2255046579709549,0.7438729562446744,0.5659973614003044,3.5337370857621773,28
full,10,109,-0.9595009144005606,-1.1148326895972305,-2.201434894381413,0.2228830919402986,0.7448375976131979,0.5713650879637506,3.5418674816651903,29
full,10,110,-0.9601999037785798,-1.1148133538487577,-2.206722995499611,0.2257593877653328,0.7408252023800688,0.5737106381372253,3.5469289651219804,30
full,10,111,-0.9611653266267528,-1.1154417570929125,-2.211838102155485,0.2280708192665442,0.7389467498939659,0.5749760216353108,3.5523755862948994,31
full,10,112,-0.9622349832354532,-1.1190579025023255,-2.2140027417070947,0.2483632700780446,0.7422400900276669,0.5621005746048885,3.554817572078807,32
full,10,113,-0.9636886487322296,-1.1167912642880506,-2.2197887795724927,0.247009676369436,0.7428654208748601,0.5652618147233582,3.560985851398845,33
full,10,114,-0.9643000644970904,-1.1167645033663107,-2.225604220905482,0.2503669079182058,0.7397035519853941,0.5654241172005319,3.5653511297667024,34
full,10,115,-0.9641964629557536,-1.1172617190355427,-2.228700184586784,0.2623219845306262,0.7367512822125506,0.5569641878678139,3.5639357046366915,35
full,10,116,-0.9649617420531946,-1.119975899534272,-2.23210646646368,0.2797449440217133,0.7372783203471016,0.542857846735719,3.563581753118197,36
full,10,117,-0.9659033974912656,-1.1202861861854676,-2.236864819681802,0.282456167462818,0.7321140402283746,0.5429602226920927,3.5661205067186708,37
full,10,118,-0.96665216073123,-1.1221330960434222,-2.239788074975753,0.2973289645360352,0.7308974912225167,0.5320983611722175,3.565771313092884,38
full,10,119,-0.9659403400854027,-1.1217931139000703,-2.2423004341077086,0.305640188102938,0.7244253825543487,0.5250966918241774,3.561450073907287,39
full,10,120,-0.9651536918881324,-1.1209239599119971,-2.24529673996603,0.3121439617105308,0.7175275163328834,0.5182894980415711,3.5565154324564143,40
full,10,121,-0.9656236405080156,-1.1211284086902384,-2.250236989019184,0.3119219631548611,0.7078477914542736,0.5184335253729143,3.5556733718660953,41
full,10,122,-0.9661070039372488,-1.123226702921703,-2.2536565173909286,0.3235994350025542,0.704661281071178,0.5071669657836702,3.553401678098983,42
full,10,123,-0.964988413913464,-1.1224045454352762,-2.2563299175290514,0.3317522355817503,0.6991177265824291,0.4998592844012767,3.54909264690951,43
full,10,124,-0.9653392771252168,-1.1216587336849102,-2.2609102969667845,0.3308372930218722,0.6926885097201747,0.499630175937772,3.5485931470364442,44
full,10,125,-0.9654961252410384,-1.1222581512712977,-2.264394517460829,0.3379530031165051,0.6880902871928655,0.4905735040546102,3.544882212209366,45
full,10,126,-0.9649107342312352,-1.123325619464971,-2.267335493058166,0.3544086022372318,0.6846843007698168,0.4753620950020116,3.5400414464802687,46
full,10,127,-0.9649464370837824,-1.1221359586129018,-2.2728816543998493,0.3550348874481136,0.6787751184775943,0.4730778689042347,3.5391983708637498,47
full,10,128,-0.9638665665646076,-1.1213673813384726,-2.2755446102796024,0.3633409615761718,0.6730177872047401,0.4641556895407668,3.533731128520849,48
full,10,129,-0.9640226193401562,-1.1204770056898528,-2.2803597991229854,0.3644268542921345,0.6667205315989663,0.4623091581403613,3.5328580569308388,49
full,10,130,-0.9651496315000336,-1.1183782567310834,-2.28566291792504,0.3617956623492158,0.6654695421573096,0.4641894216773906,3.5361822170364174,50
full,10,131,-0.9661416126094003,-1.1168918031803057,-2.2909328883033053,0.3604484828223972,0.6626898720455995,0.4663428989704462,3.539678232153831,51
full,10,132,-0.966287166138334,-1.1178439847173196,-2.29536560553634,0.3778689730968304,0.6573471795023985,0.4482744540735711,3.5334997060794584,52
full,10,133,-0.965927791855157,-1.1174210842229853,-2.29824102996479,0.3938456684318657,0.652971171183466,0.4342627558369341,3.5284344319718968,53
full,10,134,-0.9669640498702664,-1.1152611983612282,-2.303844321363985,0.3902507951538461,0.6501055718004385,0.435133482581235,3.5299506199449078,54
full,10,135,-0.9648887078498952,-1.113648355611708,-2.306207039825305,0.4068932101691174,0.641742815370571,0.4269975665156961,3.5261297783675127,55
full,10,136,-0.9648493252092802,-1.1128344048895151,-2.311167997577517,0.4097644436047938,0.6308029506383244,0.4178392417497275,3.5181408091925284,56
full,10,137,-0.96492860943402,-1.1131671781003205,-2.3159061111332986,0.4154091751514037,0.6208261286454207,0.407653572363455,3.511387551518938,57
full,10,138,-0.9636700453092552,-1.1123234857718445,-2.317925867338229,0.4293826128195789,0.6170030785265657,0.4006031833695282,3.5102088647044885,58
full,10,139,-0.9645126113372944,-1.11366116761357,-2.3221896680513536,0.4313400885506136,0.606384422011631,0.3873696113418037,3.499810434683432,59
full,10,140,-0.9631655997666598,-1.1126351629604372,-2.3245278963111566,0.4466484729310586,0.5964165296289482,0.3907013153749769,3.5044119448935898,60
full,10,141,-0.9623432405616068,-1.1122664732945375,-2.327110693278297,0.4699866700259987,0.5860235307244867,0.3850576834458852,3.50593999010501,61
full,10,142,-0.961860833083434,-1.1114473690409563,-2.33039606259011,0.4955986338389261,0.5754177708762324,0.384073378152253,3.5125555430076263,62
full,10,143,-0.9613281722448884,-1.111338694347787,-2.33406242842229,0.5153519910970348,0.559749618654482,0.3741835480195268,3.5082355570248684,63
full,10,144,-0.9620250691467096,-1.1088841072437847,-2.338772870196732,0.512210155110726,0.5550583518135043,0.3765690355829248,3.5092956086340306,64
full,10,145,-0.9613097784718564,-1.108437828469094,-2.34139739611301,0.5294584134398186,0.5230421240208897,0.4103186797210948,3.5293140975827257,65
full,10,146,-0.9616720788077392,-1.1087652926429974,-2.345449105549475,0.5306013432877518,0.5019941780814088,0.4026880079640498,3.51762471470329,66
full,10,147,-0.9614986819754224,-1.1079661837681858,-2.3499000897041364,0.5125046074479397,0.4488923937488487,0.4231675075962893,3.5051958899349422,67
full,10,148,-0.9614229344266668,-1.108076142532917,-2.354656926363357,0.4836010024999956,0.3830946208502123,0.4533720823420258,3.492379036930355,68
full,10,149,-0.959493338088352,-1.1058124907506992,-2.356913490757344,0.4176285985699158,0.3203525620933948,0.537051596352966,3.5079118449289175,69
full,10,150,-0.95964109522925,-1.1079690726611888,-2.3581515801739164,0.3606517104249118,0.2068376974990506,0.6559024493692742,3.543502734375534,70
full,10,151,-0.9587959122759172,-1.1073487895475678,-2.361074594868142,0.2498452377909517,0.0956155490451503,0.797313720536121,3.589338850045083,71
